id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m,notes,"AGCnr, Name",ALFALFA notes,cube notes
201835.276,461,226.688,270.545,1049.114,226.813,270.274,1047.556,223,233,266,276,1038,1064,704,26,60,5.2961,3.3179,46.5263,4.8682,3.1308,40.3202,175.5952,0.8832,11.6025,45.8711,0.1948,33.9705,19.4769,16.9154,17.4063,20.478117,18.596228,17708.147,n,,,,
202635.009,20,444.985,447.957,476.454,444.957,448.115,476.903,442,449,444,452,458,498,1003,40,41,4.0012,3.0487,-15.9736,3.6274,2.6778,-19.7352,219.9267,0.7582,6.3977,53.5009,0.1719,40.3949,32.6358,31.3326,32.3172,16.842063,29.560314,-402362.76,n,,,,
202635.019,36,507.895,489.285,545.618,507.865,489.288,545.254,506,511,486,494,533,559,484,26,33,4.065,1.991,3.1468,3.7134,2.0191,3.1386,94.4327,0.6377,3.0384,189.8673,0.1778,24.1378,19.1472,14.6305,19.3648,15.793591,30.246535,-352047.69,n,,,,
202635.021,41,52.647,165.401,660.679,52.374,165.183,661.369,48,57,162,169,650,672,187,22,29,5.4817,1.6724,-62.5637,5.2354,1.9734,-63.6166,60.8194,1.1936,3.252,122.6424,0.2815,15.7985,20.0586,15.8701,19.9702,23.385121,24.844771,-266573.2,n,,,,
202635.022,43,335.134,387.255,535.142,335.271,387.342,534.945,330,342,384,391,521,551,1122,30,57,6.0881,2.9903,-78.8264,5.5775,2.5575,-79.4171,254.3212,0.6465,13.5253,274.9917,0.1573,48.2726,23.408,18.2781,19.7863,18.670158,28.547419,-359636.18,m,,,,
202635.027,55,102.371,498.844,772.014,102.102,498.65,773.255,98,110,495,505,753,792,1387,39,75,6.8802,3.3566,-55.0791,5.8483,3.0018,-53.3134,554.6067,1.1931,23.8564,112.3371,0.251,59.3382,31.4561,19.8755,25.35,22.556324,30.402558,-184211.13,y,,x,,"not unified, negative pixels nearby"
202635.255,442,493.832,317.163,1090.653,493.767,317.071,1089.717,490,498,312,323,1074,1108,1181,34,67,5.3048,3.6808,-21.3864,4.3653,3.3064,-7.7343,274.348,0.7627,0,158.5022,0.1627,49.0796,21.1974,15.5127,0,16.028561,27.376233,48743.589,y,,x,,not unified
203435.007,11,270.424,67.885,506.863,270.416,67.893,506.325,267,275,65,71,490,524,890,34,39,4.2252,2.9523,85.2405,3.9399,2.5374,89.4917,222.6673,0.6335,8.2152,83.3357,0.1382,54.0235,28.8626,20.5668,25.7389,19.751081,31.223272,-380704.6,n,,,,
280235.002,2,352.725,335.099,434.187,352.717,334.999,432.406,351,356,329,341,392,465,957,73,43,5.5718,2.2939,-10.6083,5.1607,1.961,-10.7042,271.8791,1.6485,2.5729,338.1182,0.2793,31.4666,58.5034,52.6764,69.1831,26.379409,3.6749892,-435117.79,n,,,,
281035.004,6,224.148,66.454,173.282,224.072,66.69,174.052,222,227,62,72,150,194,337,44,32,5.4146,1.4945,5.2282,4.0788,1.4286,7.733,180.2079,1.5534,4.5149,8.391,0.3369,29.1343,38.0116,36.2228,38.591,28.523809,7.2031684,-625298.11,n,,,,
281035.011,16,225.017,57.416,279.128,225.02,57.229,280.119,222,228,52,63,259,299,461,40,32,4.6214,1.9662,12.3628,4.1837,1.624,12.1834,197.3267,2.0798,6.097,194.9528,0.3348,27.4465,35.181,25.352,35.4924,28.508005,7.0454795,-547219.5,n,,,,
281035.012,17,380.602,198.399,926.373,380.704,198.456,926.429,377,387,194,206,908,943,1513,35,76,6.3739,3.9305,37.194,5.9828,3.6323,36.7348,357.616,0.8473,43.3253,58.2545,0.2012,45.6911,25.1357,15.6592,1.2464,25.913269,9.3992583,-71456.223,n,,,,
281035.018,30,5.906,81.347,870.65,5.873,81.434,871.134,2,12,77,89,857,887,1497,30,86,5.8834,4.4343,34.106,5.3404,4.0704,31.7963,394.9564,0.8949,22.0491,245.4705,0.2086,48.9423,22.0341,16.9775,19.3505,32.160451,7.4488929,-112160.04,n,,,,
281035.019,31,274.034,426.792,864.019,274.071,426.781,864.505,265,282,423,432,843,883,2103,40,101,7.9805,3.606,-79.5646,7.1884,3.2783,-77.6487,555.4381,0.8744,25.3998,108.7044,0.2171,55.7911,29.8889,19.0485,20.2128,27.690479,13.204692,-117039.63,n,,,,
281035.024,36,322.101,57.308,910.082,322.045,57.336,910.558,318,329,54,64,897,929,646,32,55,5.326,3.3501,-24.1783,4.7998,3.3249,-28.6876,207.9649,1.101,18.1872,347.8872,0.2309,35.4369,22.7758,15.1814,15.1683,26.890917,7.0472558,-83139.529,n,,,,
281035.038,58,373.786,37.1,908.814,373.857,37.063,908.722,370,378,34,43,891,927,1002,36,52,5.0143,3.2513,41.9621,4.2786,2.8719,53.0374,243.5561,0.8778,4.2478,19.9959,0.2136,36.026,27.1464,20.2458,32.7302,26.027379,6.7093812,-84490.34,n,,,,
281035.043,63,338.592,500.405,887.896,338.567,500.411,888.213,335,343,496,509,866,911,1309,45,70,7.4019,3.2181,-2.1279,6.2268,2.9652,-2.666,347.8011,0.7277,29.1406,351.7521,0.2113,45.4971,38.0156,26.9704,9.7019,26.61554,14.431864,-99587.671,n,,,,
281035.046,66,295.838,409.324,887.254,295.705,409.185,886.316,290,302,403,418,864,915,3726,51,130,7.1643,5.5072,-18.9313,6.6202,5.0137,-13.8403,923.1283,1.1227,30.1754,358.3825,0.2152,70.2645,41.0716,27.7041,31.951,27.329916,12.911429,-100984.14,n,,,,
281035.051,74,508.832,385.175,888.237,509.053,385.024,887.863,506,512,378,392,873,906,1116,33,63,7.462,2.5862,-5.3679,6.2267,2.4584,-3.8224,410.7511,1.1771,20.5108,351.6939,0.2036,60.3783,28.182,18.7448,20.8284,23.774109,12.508738,-99845.497,n,edge,,,
281035.09,124,418.281,272.182,985.941,418.147,272.061,986.347,415,422,269,278,974,1000,581,26,40,4.423,2.5109,-28.5752,3.9415,2.3461,-26.7564,202.5333,0.9218,17.91,278.6055,0.2505,33.5412,23.2458,16.8743,16.5451,25.289204,10.626016,-27348.849,n,,,,
281835.001,6,200.065,486.024,601.14,200.002,486.037,600.901,196,205,482,491,587,618,1187,31,59,4.7447,3.7883,23.6908,4.4487,3.4294,17.5777,234.6211,0.7018,20.9408,206.3563,0.186,36.613,24.6362,15.5901,14.4073,28.924968,22.192287,-311084.46,n,,,,
281835.002,7,334.188,507.619,605.649,334.323,507.643,606.581,330,342,504,511,587,622,1069,35,57,6.4607,3.1282,79.6895,5.1715,2.9002,85.3832,234.8406,1.0105,0,259.2168,0.18,39.9032,26.1592,19.1077,0,26.686279,22.552386,-306903.82,n,,,,
281835.006,13,150.15,61.699,662.456,150.072,61.669,662.149,144,157,58,68,641,682,1847,41,78,7.2138,3.4848,-52.5109,6.7988,3.1951,-53.4306,393.5241,0.9472,14.909,308.6982,0.206,44.4431,32.6121,27.1837,29.5684,29.75713,15.119477,-265998.54,n,,,,
281835.011,20,350.755,4.337,876.731,351.001,4.367,877.482,345,357,0,10,857,896,1647,39,78,6.7054,3.7337,-54.8666,6.0401,3.1092,-54.2681,514.6548,1.0574,11.9619,131.1482,0.1976,64.1817,27.7549,17.0781,28.1043,26.408308,14.164441,-107487.47,n,,,,
281835.013,23,283.26,104.565,889.57,283.142,104.379,889.614,276,291,98,113,870,909,3640,39,159,7.5039,6.3157,-59.6625,7.2855,5.4084,-58.6887,802.0157,0.8674,32.9726,138.6043,0.1901,69.9415,27.9868,15.3373,25.5346,27.539297,15.83131,-98556.807,n,,,,
281835.014,24,82.19,415.76,873.845,82.297,415.687,874.055,78,87,409,423,856,892,1615,36,76,5.5444,4.0933,-1.6032,5.6619,3.7096,-2.5609,340.7563,0.8521,10.7561,339.0505,0.2156,39.3304,26.3664,20.656,25.8867,30.886718,21.019794,-110009.65,n,,,,
281835.015,25,372.11,58.718,903.272,372.154,58.807,903.548,369,378,53,63,880,921,1051,41,52,5.5149,2.8759,-35.0799,4.8232,2.6403,-32.9047,253.7485,0.8639,9.9745,155.6403,0.1894,41.3358,30.6006,17.3406,23.9883,26.055759,15.071782,-88299.094,n,,,,
281835.017,27,418.847,3.037,912.025,418.674,3.087,911.691,415,425,1,6,901,923,354,22,27,4.4041,1.86,73.6309,3.7944,1.7783,78.8362,90.3497,0.7355,4.7913,266.1053,0.1996,24.062,20.0479,15.3211,19.4812,25.280436,14.143109,-82305.098,n,,,,
281835.018,28,21.851,47.999,875.755,22.032,48.106,875.689,18,27,43,55,857,898,2029,41,77,6.0271,4.1806,5.9973,5.6458,3.6728,5.088,383.5427,0.8734,10.0642,193.4572,0.1961,43.4106,31.1024,21.396,31.0595,31.891142,14.893423,-108807.15,n,,,,
281835.02,32,389.856,73.802,909.817,389.927,73.85,910.021,384,396,71,77,892,926,1184,34,59,6.1566,2.6863,83.9862,5.8782,2.528,83.392,240.2905,1.036,0,78.9399,0.1917,36.4278,24.18,18.3842,0,25.759552,15.322497,-83534.694,n,,,,
281835.065,111,111.994,414.356,953.604,111.997,414.382,952.023,107,119,408,423,933,974,2876,41,113,6.9168,4.8665,-21.9497,6.1954,4.2417,-24.3169,811.7839,1.1703,0,310.654,0.2095,72.2511,30.9974,18.3638,0,30.391719,20.998039,-52616.013,n,,,,
281835.102,167,423.968,375.097,985.321,423.95,375.287,985.567,421,428,366,384,972,999,1254,27,78,7.4771,3.2818,1.8538,6.67,3.022,0.7092,288.4791,0.8072,9.4704,170.9064,0.1677,48.5786,21.7544,16.2438,21.7081,25.192502,20.346462,-27922.989,n,,,,
281835.121,191,240.622,423.788,975.469,240.665,423.973,974.535,238,244,419,435,957,998,1073,41,51,6.7972,2.5787,-8.8607,5.4149,2.196,-10.6558,287.0296,0.8102,16.2358,344.746,0.2068,42.3767,33.562,18.237,18.5685,28.247258,21.157894,-36044.29,m,,,,
281835.273,445,433.272,109.158,1868.106,433.313,109.52,1870.951,427,440,103,116,1820,1907,7983,87,138,6.6878,6.3144,-47.8106,4.7823,4.244,-11.6092,7183.7132,4.4959,140.4202,324.4692,0.1968,408.5883,68.8351,50.3178,51.2266,25.036446,15.916987,623827.9,y,UGC 01176,,,
281835.282,457,83.08,13.04,1309.034,83.045,12.893,1310.388,81,86,9,20,1280,1355,882,75,35,5.3481,2.1276,-6.0681,3.9358,1.7383,-4.3473,205.4372,1.0519,3.5094,175.5289,0.2555,27.0713,63.0833,52.0159,63.6433,30.874255,14.306546,211184.75,n,,,,
282635.001,2,334.465,28.146,606.646,334.578,28.103,607.512,330,342,24,33,586,623,1537,37,75,6.0583,4.2008,83.7081,5.1265,3.7389,-87.8175,313.63,1.0268,14.4937,279.3127,0.1798,44.5029,27.3678,17.8034,24.5016,26.682025,22.560037,-306218.1,n,,,,
282635.005,8,462.803,171.085,868.722,462.757,170.944,868.649,458,469,165,177,846,891,1633,45,72,6.7389,3.374,-46.1687,6.6655,3.1592,-42.5681,299.3493,0.7779,6.6814,141.8072,0.1844,40.1644,34.5146,25.888,34.6082,24.545714,24.940733,-113989.26,n,,,,
282635.043,75,481.975,392.503,963.525,481.944,392.557,964.166,478,488,387,398,948,981,1334,33,71,5.4756,3.8802,-31.9617,5.0922,3.5137,-37.1715,329.2893,0.9355,16.7547,11.3101,0.2214,40.7208,26.1356,15.0271,17.5457,24.225921,28.634281,-43677.009,n,,,,
283435.004,5,478.214,30.076,808.232,478.26,30.157,808.401,474,483,27,35,794,825,641,31,40,5.1855,2.3022,-50.4112,4.662,2.0474,-52.3891,201.3423,0.8604,4.8119,125.3677,0.2152,36.9623,27.1397,19.7037,27.2532,24.287015,30.594336,-158338.98,n,,,,
283435.051,77,181.445,399.112,972.62,181.518,399.18,972.119,174,188,391,409,958,989,3250,31,180,7.9583,6.6434,4.1191,7.4819,5.9031,0.7028,1282.6997,1.3413,0,354.9304,0.2666,84.3871,22.4252,15.2182,0,29.232733,36.744746,-37822.602,m,,,,
283435.056,87,171.322,114.12,989.374,171.545,114.006,989.646,166,180,110,118,968,1005,1669,37,89,6.8694,3.7867,76.7373,6.4082,3.5166,79.9897,497.4295,0.8637,0,31.6706,0.2583,47.1325,22.5966,17.2876,0,29.398947,31.991824,-24920.349,n,,,,
283435.069,106,201.553,99.643,969.501,201.688,99.608,969.778,197,207,97,104,954,986,1278,32,57,5.406,3.2345,88.0074,5.1108,2.9436,84.4864,396.5824,1.0515,27.1093,255.5502,0.2203,50.3509,24.7664,18.77,19.1703,28.896559,31.751865,-39546.021,n,,,,
283435.195,340,332.757,235.236,1877.583,332.703,235.384,1878.403,330,336,230,239,1849,1905,781,56,32,4.8658,2.1777,3.3635,3.888,1.8332,5.5647,335.9022,1.6844,8.6687,14.7169,0.2701,44.5056,47.7003,40.7454,45.0398,26.712969,34.014805,629313.76,n,,,,
360235.011,24,485.066,104.911,609.351,485.118,104.843,609.142,481,489,102,110,589,631,1251,42,48,4.0874,3.5431,88.919,3.6784,3.3141,56.4939,304.2131,0.8888,11.5032,124.4932,0.2153,39.9462,35.6559,26.814,29.6082,32.172744,-0.16094709,-305018.59,n,,,,
360235.014,30,480.922,87.372,627.985,480.962,87.515,628.029,479,484,83,95,612,645,907,33,47,6.2851,2.3721,-0.7454,5.1708,2.314,0.9907,238.4856,0.8759,6.9011,180.843,0.2124,37.28,26.0653,14.9442,26.2492,32.242008,-0.44975658,-291115.52,n,,,,
360235.016,34,22.717,117.597,805.037,22.765,117.48,804.627,18,30,115,122,787,824,1137,37,55,6.7202,2.8167,68.997,6.2594,2.517,69.9316,339.8691,1.1104,8.4013,258.6288,0.2372,42.4926,31.676,18.2003,32.106,39.878643,0.049659451,-161117.72,n,,,,
360235.168,297,194.356,363.865,1203.061,194.612,364.08,1200.991,190,200,359,368,1162,1236,1830,74,48,4.6412,3.2726,-71.6756,3.7574,2.5329,-77.8553,654.2604,1.9797,7.9736,274.9025,0.24,63.7217,59.1605,48.4655,63.0081,37.014522,4.1596804,130654.86,n,,,,
360235.17,299,205.021,434.6,1198.984,204.785,435.113,1197.946,202,210,431,439,1163,1238,2043,75,47,4.189,3.7738,54.2423,4.3087,3.508,68.3712,725.2817,2.086,15.9362,272.8048,0.2423,66.2363,60.3526,35.055,56.8283,36.84497,5.3435559,128413.65,n,,,,
360235.18,317,280.472,239.443,1307.607,280.474,239.452,1308.187,278,283,235,245,1286,1330,890,44,41,5.3972,2.5101,11.9376,4.7406,2.0946,12.5577,238.6878,1.141,9.1291,343.8777,0.2596,30.8153,29.529,24.2185,26.5394,35.583476,2.082542,209564.53,n,,,,
360235.182,320,462.228,335.609,1348.264,462.321,335.599,1348.022,460,465,332,341,1301,1387,1000,86,36,4.1853,2.5665,7.5148,3.0972,2.1511,4.9939,288.7103,1.4648,13.4297,3.2287,0.2785,32.7771,74.7932,68.2548,68.3221,32.552685,3.6849858,238887.89,n,,,,
361035.001,2,301.959,280.49,549.709,302.017,280.432,549.576,296,309,276,286,519,585,3522,66,109,6.6671,4.7337,-85.667,5.9151,4.3093,-85.6641,879.0904,1.1836,22.995,267.4531,0.2129,69.5775,51.7324,39.4833,45.1753,35.224708,10.765541,-348866.07,n,,,,
361035.01,28,239.234,196.15,597.117,239.283,196.029,596.487,235,244,193,201,580,614,896,34,49,4.8646,3.3458,61.1909,4.5239,2.9547,62.6213,246.8095,1.0284,11.0011,49.2542,0.2077,39.6917,25.354,19.9015,24.1833,36.270279,9.3588178,-314334.33,n,,,,
361035.018,42,213.613,66.7,639.292,213.763,66.625,639.158,209,219,64,71,622,656,1172,34,55,5.4799,3.0665,73.9299,5.3783,2.6929,74.0581,304.8588,0.7836,0,279.4182,0.211,42.1995,28.9436,22.2998,0,36.695624,7.2020698,-282923.06,n,,,,
361035.021,45,295.449,286.261,634.989,295.338,286.245,634.799,291,300,283,291,617,655,1227,38,55,4.6969,3.5495,79.7589,4.0662,3.4124,-82.0917,316.7942,1.1886,13.9455,69.0791,0.222,40.7332,32.7449,22.6722,30.8935,35.336024,10.862426,-286131.36,n,,,,
361035.024,48,253.657,206.065,609.173,253.395,205.854,609.42,250,258,203,210,594,625,827,31,42,4.5307,2.7907,-56.7534,4.2551,2.4443,-55.6296,265.2383,1.0227,13.8417,119.2848,0.2022,45.6042,22.6185,15.8458,20.99,36.035079,9.5225605,-304813.66,n,,,,
361035.047,76,146.569,416.843,888.109,146.413,416.946,888.262,140,153,412,424,873,907,1700,34,93,7.1801,4.4254,47.2961,6.3556,3.9462,47.3296,469.2776,0.9016,38.0263,189.9958,0.1969,57.7909,23.843,14.8996,12.062,37.818115,13.040778,-99551.603,n,,,,
361035.048,77,494.211,149.506,871.762,494.242,149.486,871.038,489,502,143,157,857,889,1620,32,91,7.843,3.4046,31.4574,7.5424,3.1008,31.895,417.3588,0.8831,0,28.118,0.2118,48.966,24.9956,19.0962,0,32.020958,8.5831009,-112230.5,n,,,,
361035.052,81,366.527,124.33,874.94,366.482,124.187,875.264,362,372,120,131,861,890,916,29,69,4.6948,4.1992,79.602,4.3438,3.75,-80.3747,281.0993,1.3175,14.2669,280.7239,0.2323,39.9744,24.0689,17.9273,19.7668,34.150292,8.1614431,-109120.01,n,,,,
361035.082,114,241.392,6.704,963.794,241.266,6.75,964.059,237,247,3,12,949,980,1357,31,71,5.3428,4.0758,-50.8766,4.5963,3.6672,-47.7865,402.0545,1.025,15.5695,231.7833,0.2028,53.8095,22.411,14.8628,20.2438,36.237229,6.2041556,-43755.707,n,,,,
361035.294,462,184.251,412.372,1085.207,184.451,411.794,1082.92,182,187,408,418,1056,1105,594,49,29,4.9252,1.8313,20.284,4.8329,1.6498,20.4728,174.5107,1.3406,4.3381,13.8475,0.2502,28.6153,44.9035,42.7807,44.6493,37.184153,12.954902,43740.447,n,,,,
361835.006,24,35.979,343.719,658.892,36.18,343.661,658.6,30,43,338,351,633,686,4172,53,128,6.6005,6.0996,45.5764,5.9168,5.6162,32.0815,777.0774,0.7114,24.5681,101.6308,0.1477,81.4522,37.9536,31.9623,35.1967,39.655334,19.819353,-268610.95,n,,,,
361835.009,28,79.62,343.606,672.061,79.742,343.639,671.799,74,87,337,350,651,695,3405,44,114,7.7831,4.59,44.4515,7.1628,4.2809,43.3863,646.8065,0.6352,9.9817,228.4553,0.1345,82.4365,33.385,26.2596,35.6758,38.929302,19.818985,-258894.8,n,,,,
361835.01,29,21.534,218.553,650.617,21.317,218.673,650.723,15,29,214,225,627,677,3116,50,100,6.4368,4.6411,80.7225,5.7184,4.1225,81.0929,758.6804,1.1465,66.367,272.1866,0.1915,70.9864,34.4584,24.8577,7.1535,39.903054,17.736209,-274409.78,m,,,,
361835.011,31,249.719,354.817,835.459,249.694,354.793,835.321,245,256,350,362,820,853,1586,33,75,5.5175,4.5934,-49.2105,5.4088,4.289,-44.2858,292.3498,1.1286,13.0343,234.5121,0.1579,46.5001,24.6491,20.3721,23.5656,36.096762,20.004881,-138523.06,n,,,,
361835.013,33,422.538,391.593,834.141,422.694,391.587,834.122,415,431,386,398,811,856,4143,45,153,7.6941,5.8588,-79.099,7.3131,5.2815,-80.4531,876.2396,1.1534,72.1585,260.6943,0.1876,72.5825,34.3829,18.2375,9.9917,33.213435,20.618127,-139405.53,n,,,,
361835.018,38,501.82,48.191,875.709,501.967,48.257,875.188,499,506,44,55,860,895,1153,35,54,5.4343,3.1445,-1.8314,5.0344,2.9102,3.0722,228.8167,0.841,13.2585,196.4621,0.1988,33.9035,25.6076,17.302,18.7082,31.8922,14.895948,-109176.03,n,,,,
362635.001,2,246.73,64.891,689.629,246.952,64.847,689.631,244,250,61,69,672,709,869,37,39,4.139,3.0047,18.4076,3.5933,2.7913,25.0728,190.9284,0.9791,7.5334,20.9074,0.151,42.89,30.7688,23.4816,28.7807,36.142465,23.172438,-245768.68,n,,,,
362635.003,6,418.896,366.448,823.376,418.84,366.45,822.921,415,424,363,371,794,852,2067,58,58,4.1293,3.8164,-36.6639,3.6601,3.5877,50.2641,407.52,0.7353,1.8261,195.3928,0.1989,45.0758,47.7813,28.2946,52.587,33.277664,28.199171,-147650.56,m,,,,
362635.011,15,234.998,284.425,846.053,234.922,284.346,845.537,231,240,282,289,836,859,628,23,45,4.2767,2.6122,-63.4395,4.0972,2.7727,-64.3656,137.7813,0.8407,4.169,246.8799,0.2123,25.9012,20.0901,14.8906,20.648,36.342972,26.830761,-131002.34,n,,,,
362635.041,65,364.998,79.433,976.488,365.087,79.537,976.65,359,371,75,85,958,996,1796,38,83,5.4724,4.365,-71.1615,5.071,3.8788,-69.4278,423.8427,0.8993,29.9474,287.637,0.1988,50.3132,23.402,14.6562,15.0274,34.17355,23.417277,-34487.125,n,,,,
362635.048,72,87.61,507.717,933.156,87.724,507.909,933.155,83,94,504,512,912,954,2238,42,75,5.7588,4.1219,-78.9487,5.2636,3.6192,-74.0289,679.4476,1.2648,34.9415,124.4474,0.2022,71.0315,27.8339,19.4631,19.7046,38.796267,30.556817,-66504.941,n,,,,
362635.233,413,69.927,197.199,1870.833,69.739,197.785,1871.72,65,76,192,204,1824,1907,5476,83,99,5.8505,5.0757,43.6644,4.2475,3.701,21.1459,2927.7982,2.9784,14.2446,314.3112,0.1905,207.7168,69.497,56.4574,70.1454,39.096025,25.388074,624393.83,y,not in NED?,,,
363435.055,84,262.519,58.241,969.094,262.534,58.331,969.09,259,267,54,64,958,981,692,23,51,5.3997,2.7718,36.3935,4.6293,2.4886,33.1438,275.3215,1.0171,10.7297,30.0639,0.2439,42.916,18.8489,15.193,18.1983,35.882474,31.06392,-40052.59,n,,,,
363435.177,303,228.183,287.324,1319.307,228.279,287.249,1318.801,226,234,283,291,1276,1371,1047,95,26,5.5225,1.9293,45.9735,4.4198,1.7892,42.9921,276.4621,1.091,3.3927,44.4735,0.2227,38.3598,76.5593,32.3523,82.1772,36.453394,34.879216,217377.73,n,,,,
363435.21,345,116.306,203.901,1836.768,116.143,204.09,1836.434,110,123,199,210,1791,1886,6009,95,108,6.3873,4.9801,78.2785,4.1846,3.7682,77.7877,4012.6714,3.6628,0,294.0328,0.2054,252.0096,66.6245,42.7335,0,38.322341,33.493227,598419.64,y,UGC 02023,,,
440235.012,23,404.092,459.624,691.128,404.142,459.644,691.074,399,409,457,464,673,711,1230,38,57,5.4149,3.2429,-83.3206,4.6632,2.9268,-86.0499,323.9069,0.9184,5.9856,274.2112,0.2047,45.113,33.2006,26.1517,33.6306,41.522364,5.7524178,-244706.22,m,,,,
440235.014,25,368.427,484.066,668.043,368.527,484.048,667.79,362,376,478,494,645,693,4152,48,138,6.9225,6.6126,-8.4787,6.1476,5.8355,-53.4214,1204.0973,0.9638,22.1431,198.4937,0.217,86.1006,35.285,25.5688,35.1075,42.115947,6.1591429,-261846.22,m,,,,
440235.018,32,24.298,509.038,689.828,24.169,509.244,689.333,19,30,507,512,673,708,921,35,47,5.663,2.512,82.6288,4.6579,2.3512,82.2457,342.4648,1.1947,14.829,263.016,0.2207,51.1265,26.2732,19.5313,23.1845,47.855256,6.5790728,-245987.88,n,edge,,,
440235.02,34,508.002,75.969,716.438,508.107,76.236,715.939,505,512,71,82,693,739,1582,46,59,5.3145,3.436,-13.4886,5.1503,2.9279,-12.5276,464.252,1.1838,24.8654,333.2241,0.2287,51.0457,37.6072,18.1631,24.8657,39.789597,-0.63773243,-226402.65,n,edge,,,
440235.022,37,120.365,440.962,719.783,120.342,440.985,719.746,118,124,436,447,702,737,1136,35,59,5.8057,3.1076,-4.2934,5.5643,2.6426,-2.5861,339.1774,0.7984,8.9495,184.8962,0.2032,49.5291,25.913,18.4384,25.9249,46.252371,5.4414261,-223600.4,n,,,,
440235.031,48,502.285,117.591,804.664,502.344,117.494,804.341,498,509,115,122,790,823,643,33,40,5.6044,2.2163,68.728,5.0173,2.1415,70.2356,208.0381,1.0886,5.515,266.0823,0.2456,33.4114,28.3099,15.0518,28.6234,39.885657,0.04990526,-161328.09,n,,,,
441035.031,66,369.205,4.215,668.513,369.186,4.167,668.271,365,375,1,10,651,688,1440,37,60,4.7942,4.0515,73.5946,4.2943,3.6528,87.4855,446.6025,0.937,0,170.5053,0.2256,52.1676,30.9835,16.0551,0,42.10495,6.1611311,-261492.45,n,edge,,,
441035.037,72,337.067,134.944,648.672,337.086,134.993,649.367,334,341,131,140,635,663,838,28,53,4.7945,3.3776,18.3077,3.9851,3.0044,15.8025,363.6631,1.0689,22.8091,359.7718,0.2437,51.5518,21.2024,17.1041,17.7007,42.639959,8.3415598,-275407.93,y,,"124448, HIdetHVC",many potential sources here,
441035.043,80,103.555,5.906,697.941,103.434,6.006,697.784,101,107,2,11,686,712,678,26,39,4.6358,2.5418,27.2849,4.3508,2.2578,29.6448,188.7219,0.7128,7.6968,32.4374,0.208,34.8403,22.0135,15.7985,21.6233,46.534173,6.1917834,-239766.74,n,,,,
441035.044,84,67.854,334.443,685.057,67.841,334.39,684.932,64,72,329,341,668,703,1560,35,67,6.3554,3.331,-18.0767,5.636,2.9796,-16.4764,521.4442,0.9752,16.2625,352.2091,0.2078,63.5337,29.7029,18.3313,27.3162,47.127392,11.664851,-249227.5,m,,,,
441035.045,86,341.375,21.374,859.828,341.347,21.426,859.736,338,346,18,26,842,879,1073,37,50,4.9524,3.0253,-47.8605,4.1206,2.7379,-45.8357,291.2133,1.0106,26.4212,310.8177,0.2032,43.7488,29.909,19.6937,12.7384,42.568936,6.4487747,-120550.31,n,,,,
441035.046,87,440.228,213.672,709.523,440.119,213.645,709.207,438,444,209,219,694,728,900,34,46,4.8637,2.8344,10.0715,4.1627,2.4439,6.2721,316.7118,0.9195,15.0364,208.3014,0.1988,53.1066,26.7657,16.6166,20.2299,40.922744,9.6524395,-231358.4,m,,,,
441035.05,92,125.089,234.375,702.372,125.008,234.348,702.796,120,129,233,238,688,717,360,29,27,4.8169,1.6501,71.3718,3.8079,1.6376,68.5591,123.0741,0.996,5.8809,64.5486,0.2504,25.9015,20.6297,18.9062,20.3649,46.174606,9.9974942,-236077.43,n,,,,
441035.051,93,85.788,138.772,711.169,85.708,138.767,710.794,81,93,134,144,689,735,2347,46,77,6.7389,3.4895,-62.4905,6.2646,3.0993,-62.6342,645.6114,1.0189,8.6919,311.1767,0.2063,64.6033,37.3051,30.0958,38.2252,46.829604,8.4044742,-230190.29,y,,x,,
441035.052,94,447.768,82.281,707.9,447.865,82.362,708.383,445,453,78,87,690,728,880,38,45,4.5973,2.8306,-38.1407,3.8315,2.5821,-41.4671,266.6307,1.2287,11.1064,270.0834,0.2495,36.0296,25.5718,16.6126,24.984,40.793645,7.4643757,-231964.47,m,,,,
