id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s]
1242635.054,86.0,306.87,3.626,971.303,306.899,3.203,971.515,301.0,313.0,0.0,11.0,957.0,991.0,1620.0,34.0,99.0,5.7184,5.3024,-87.4405,4.9685,4.8474,67.8436,619.1003,1.1362,65.9097,269.7226,0.2431,63.2617,22.0493,15.1771,6.5055,123.14324,22.145101,-38267.019
1242635.06,98.0,141.751,462.064,969.503,141.746,462.109,970.074,138.0,147.0,458.0,467.0,954.0,985.0,1215.0,31.0,62.0,5.5608,3.309,-39.8836,4.9934,3.0247,-38.8942,288.0953,0.9415,10.2915,116.4069,0.1834,45.0664,23.8611,18.4316,23.3245,125.89579,29.793544,-39328.026
1242635.063,107.0,192.502,470.657,965.819,192.531,470.776,966.03,189.0,196.0,467.0,476.0,953.0,976.0,542.0,23.0,43.0,4.9045,2.6689,-17.0617,4.4525,2.5756,-15.054,128.5171,0.7662,6.5281,339.2979,0.202,27.3226,19.6108,16.3162,19.1618,125.04938,29.937999,-42305.181
1242635.083,136.0,128.555,211.565,976.025,128.903,211.65,976.931,125.0,134.0,207.0,217.0,963.0,990.0,1337.0,27.0,75.0,5.7734,4.1091,-30.042,5.243,3.5596,-31.4562,424.0523,1.0768,25.9316,333.1482,0.2369,48.964,21.4476,16.8363,17.7321,126.10985,25.619219,-34280.511
1242635.222,380.0,354.505,286.836,1088.066,354.48,286.718,1087.945,347.0,363.0,281.0,295.0,1062.0,1115.0,5373.0,53.0,157.0,7.7108,6.4822,-67.6942,6.8887,5.8791,-67.5392,1413.0239,1.0977,0.0,252.3718,0.1969,97.9249,37.2663,20.4431,0.0,122.35021,26.870357,47439.294
1242635.241,416.0,380.498,472.763,1213.544,380.392,472.791,1213.64,376.0,386.0,470.0,477.0,1194.0,1234.0,1405.0,40.0,59.0,4.964,3.4716,72.6191,4.4569,3.1124,74.0612,312.0237,0.7294,13.7014,304.48,0.1885,44.152,30.3174,20.5474,21.5198,121.91835,29.971572,139966.58
1242635.247,427.0,374.26,416.647,1104.243,374.349,416.611,1103.54,370.0,381.0,414.0,420.0,1085.0,1128.0,1393.0,43.0,54.0,6.2413,2.7034,76.1707,5.2448,2.3901,80.2516,317.815,0.865,0.0,251.3564,0.1995,42.6763,32.584,17.2648,0.0,122.01907,29.035247,58919.313
1242635.249,431.0,354.8,401.104,1082.605,354.987,401.227,1083.09,349.0,362.0,397.0,406.0,1061.0,1108.0,2385.0,47.0,89.0,6.255,4.3274,86.1704,5.4526,4.0169,-84.1825,504.3473,0.8972,19.6856,288.3972,0.182,56.7485,37.9469,23.528,31.3877,122.34177,28.778833,43865.513
1242635.251,433.0,261.965,335.899,1113.995,261.607,335.818,1113.493,255.0,270.0,332.0,341.0,1090.0,1139.0,2982.0,49.0,96.0,6.8218,4.252,86.1275,6.0216,3.766,-88.1539,735.7999,1.3466,15.6364,274.6184,0.2004,67.2496,38.1609,21.5068,37.9712,123.8981,27.688694,66245.537
1242635.252,434.0,200.735,17.46,1082.689,200.56,17.59,1081.676,198.0,205.0,14.0,23.0,1063.0,1102.0,1169.0,39.0,48.0,4.7807,3.1615,34.5829,4.0504,2.8444,37.8888,316.0712,0.895,9.8893,224.1516,0.1981,46.6749,31.2737,24.1088,30.1134,124.91556,22.384873,42824.687
1242635.258,442.0,413.107,287.527,1133.739,412.971,287.588,1134.036,409.0,418.0,284.0,295.0,1117.0,1153.0,1205.0,36.0,60.0,5.2572,3.4662,7.5557,4.4467,3.3418,8.4443,280.1618,0.8486,9.3433,174.9483,0.1704,47.3679,29.8396,21.8732,29.4469,121.37537,26.884851,81367.824
1243435.015,20.0,282.546,147.914,895.714,282.515,147.765,895.176,277.0,289.0,142.0,157.0,872.0,922.0,4655.0,50.0,151.0,7.5709,6.156,15.5313,6.6467,5.4827,15.689,1294.261,1.0348,87.1012,156.4235,0.179,105.9892,34.7925,21.0371,13.6687,123.54963,32.554479,-94462.168
1243435.017,24.0,244.19,23.178,904.748,244.172,23.228,905.237,238.0,252.0,19.0,28.0,882.0,926.0,2555.0,44.0,98.0,6.994,4.2312,-86.6396,6.2815,3.6735,-85.5566,596.5469,0.8608,22.8683,284.9045,0.1797,65.6841,32.6508,23.1341,27.198,124.18869,30.478861,-87055.963
1243435.025,34.0,386.253,438.753,951.06,386.385,438.812,952.906,383.0,389.0,435.0,444.0,925.0,982.0,1010.0,57.0,37.0,4.3541,2.2956,-22.348,3.7687,2.3454,-21.8123,291.5821,1.8127,8.217,321.2308,0.3213,28.5587,48.9337,38.9518,47.9793,121.81847,37.405279,-51965.643
1243435.026,35.0,401.83,3.994,960.432,401.657,3.961,959.982,398.0,407.0,1.0,7.0,941.0,981.0,849.0,40.0,34.0,4.0994,2.1057,62.2957,3.6911,2.1742,63.7869,220.9985,0.9365,6.9558,46.9975,0.2303,32.9272,35.7802,26.1717,34.1761,121.56393,30.157752,-46757.3
1243435.051,77.0,495.501,357.418,979.963,495.589,357.636,981.604,493.0,499.0,352.0,366.0,959.0,1002.0,1334.0,43.0,58.0,7.2291,2.2688,-5.447,6.1056,2.0698,-5.7623,596.7337,1.7719,19.2751,347.428,0.2941,55.5619,37.7399,27.4094,33.9943,119.9984,36.052337,-30840.703
1243435.179,360.0,39.171,370.875,1084.668,39.078,370.739,1083.9,34.0,46.0,365.0,379.0,1067.0,1102.0,2742.0,35.0,119.0,7.85,4.7247,39.5004,7.3662,4.5271,43.7121,666.2578,1.0224,19.2204,80.0584,0.2041,62.3456,28.3373,21.0115,27.9873,127.60692,36.27072,44461.841
1320235.002,2.0,467.337,173.372,548.549,467.079,173.296,549.406,464.0,472.0,168.0,185.0,528.0,571.0,2077.0,43.0,80.0,7.4963,3.9553,5.8299,6.5815,3.7977,-4.7577,528.6269,1.2614,32.6194,139.3267,0.2182,53.1518,35.7399,23.2268,19.8806,128.47358,0.97994168,-348991.35
1320235.023,26.0,402.413,447.101,549.967,402.096,447.149,550.712,400.0,406.0,443.0,452.0,531.0,569.0,871.0,38.0,36.0,4.9578,2.2595,16.5923,4.2937,2.1388,15.0134,238.7095,0.9199,6.6289,191.1392,0.1951,41.4637,32.7989,23.4353,32.415,129.55663,5.5441534,-348029.73
1320235.026,29.0,449.322,207.461,549.297,449.58,207.615,549.508,446.0,454.0,201.0,215.0,530.0,571.0,2246.0,41.0,77.0,7.5199,3.3478,9.2814,7.0735,3.1965,5.8592,524.79,0.9592,18.7993,2.5263,0.2086,53.0851,33.7839,29.5658,32.7066,128.76522,1.5519261,-348916.46
1320235.029,32.0,16.33,370.839,570.645,16.367,370.968,570.619,9.0,25.0,366.0,377.0,540.0,599.0,3735.0,59.0,112.0,7.6991,4.6339,-84.622,6.9086,4.1279,-85.4128,895.6533,1.0491,12.5633,130.7045,0.1931,75.8862,45.7488,25.229,47.1805,135.98547,4.2744761,-333375.87
1320235.03,34.0,500.018,205.676,566.203,500.124,205.437,565.981,496.0,504.0,199.0,213.0,545.0,588.0,1819.0,43.0,71.0,7.0167,3.5222,-14.7518,6.433,3.3561,-12.8226,439.615,0.942,9.8313,337.0701,0.2294,44.9325,34.3525,22.3677,34.802,127.92283,1.5156264,-336789.83
1320235.031,35.0,272.326,375.005,575.778,272.22,375.013,574.594,270.0,276.0,370.0,380.0,551.0,599.0,1095.0,48.0,38.0,4.4434,2.3084,7.3792,3.8422,1.9993,12.1846,393.3355,1.0837,9.042,12.3421,0.1979,60.0576,41.2699,29.2529,38.1122,131.72123,4.3418851,-330449.91
1320235.033,37.0,68.694,238.551,552.164,68.435,238.667,552.384,64.0,74.0,234.0,243.0,534.0,574.0,1311.0,40.0,56.0,5.9204,2.8995,49.2572,6.1153,2.7255,50.7345,292.4907,0.7207,2.8608,236.0539,0.2064,39.1427,30.3743,21.5137,33.5723,135.11767,2.069456,-346799.22
1320235.035,39.0,430.798,306.04,550.068,430.838,305.98,550.213,424.0,437.0,300.0,313.0,527.0,573.0,3236.0,46.0,107.0,7.0091,5.2681,80.3016,7.1474,4.4004,79.1354,743.0667,0.9494,20.0919,262.4098,0.1948,67.048,35.6775,27.836,34.6905,129.07759,3.191346,-348397.25
1320235.036,44.0,64.361,369.374,552.399,64.078,369.65,553.12,61.0,69.0,362.0,377.0,528.0,579.0,2834.0,51.0,85.0,7.3991,3.5541,-0.4826,6.7198,3.264,2.4316,846.125,1.1281,0.0,6.0163,0.204,77.8942,42.5663,26.7938,0.0,135.19028,4.252507,-346257.77
1320235.041,50.0,428.344,328.358,548.511,428.268,328.483,548.383,425.0,432.0,325.0,332.0,529.0,570.0,921.0,41.0,33.0,4.027,2.4455,42.8486,3.7181,2.2208,48.4173,252.0666,1.0276,7.0898,63.8923,0.2178,38.1381,33.1325,27.1927,32.5903,129.12043,3.5663855,-349744.16
1320235.047,56.0,133.631,207.052,554.057,133.807,206.946,554.197,130.0,138.0,201.0,215.0,537.0,574.0,1938.0,37.0,80.0,7.3441,3.3896,-17.6848,7.5424,3.21,-19.1741,472.3309,0.9511,0.0,150.1159,0.2156,49.7543,31.126,22.6254,0.0,134.02813,1.5407679,-345464.55
1320235.048,59.0,74.444,203.072,554.752,74.13,202.814,554.908,70.0,80.0,199.0,208.0,537.0,576.0,1152.0,39.0,47.0,5.9479,2.3151,-57.9981,5.7205,2.1838,-58.9363,291.2352,0.9105,13.9941,302.3448,0.2161,39.7015,31.4068,26.034,26.5975,135.02274,1.4719002,-344941.54
1320235.05,61.0,59.594,304.865,557.387,59.653,304.899,557.426,53.0,65.0,298.0,312.0,534.0,580.0,3200.0,46.0,106.0,7.0578,5.114,23.2215,6.5711,4.801,30.9162,674.9596,0.9492,0.0,250.9192,0.2038,58.5566,33.4143,20.7289,0.0,135.26403,3.1733303,-343087.42
1320235.051,62.0,170.271,445.35,554.359,170.071,445.285,554.103,165.0,176.0,442.0,454.0,535.0,576.0,1850.0,41.0,76.0,5.9512,5.2016,-44.3772,5.3259,4.4045,80.1402,432.7561,0.936,11.5473,245.2949,0.1929,52.152,30.5043,23.0299,30.1118,133.42373,5.5131027,-345533.49
1320235.06,81.0,429.308,180.434,563.887,429.327,180.535,563.839,427.0,433.0,176.0,185.0,546.0,583.0,1022.0,37.0,45.0,5.2809,2.4912,31.4151,5.2271,2.2769,25.7038,273.2153,1.1669,11.0966,24.5476,0.2132,40.0902,29.9698,21.4205,26.2683,129.10278,1.1005782,-338367.16
1320235.067,92.0,211.927,305.796,557.582,211.59,305.81,557.532,206.0,218.0,300.0,310.0,542.0,577.0,1171.0,35.0,55.0,7.3714,2.9609,61.9153,7.3313,2.6395,66.5532,303.3054,0.9471,14.013,77.5713,0.1983,44.7072,26.3515,16.2717,24.4887,132.73174,3.1885113,-343009.84
1320235.087,131.0,281.693,372.353,578.418,281.759,372.217,578.322,278.0,287.0,370.0,376.0,559.0,597.0,863.0,38.0,37.0,4.8194,2.2566,77.7962,4.3321,2.1364,75.0475,211.201,0.7639,3.3005,268.3338,0.1809,39.7316,31.2701,16.7027,34.0037,131.56226,4.2952969,-327705.36
1320235.098,148.0,100.501,106.538,1003.214,100.277,106.612,1006.062,97.0,108.0,101.0,114.0,989.0,1021.0,1808.0,32.0,92.0,6.7876,4.9027,25.1788,5.9325,4.134,16.3154,814.744,2.0588,76.1037,272.1947,0.2749,69.6995,26.6189,22.0241,5.5462,134.58696,-0.13145941,-12836.257
1320235.193,329.0,359.966,184.638,1394.449,359.952,184.607,1394.466,355.0,365.0,181.0,189.0,1372.0,1418.0,1459.0,46.0,54.0,5.974,3.3453,-67.933,6.5838,2.8844,-64.7182,474.1393,1.1024,24.0335,295.7256,0.2248,55.2094,32.8539,26.7249,26.3855,130.25903,1.1684503,273076.86
1320235.208,351.0,229.742,200.868,1397.394,230.047,201.144,1397.697,226.0,237.0,197.0,207.0,1368.0,1430.0,2149.0,62.0,68.0,7.5371,3.3948,-52.9887,7.0788,2.793,-56.8466,1055.5326,2.1178,18.4965,301.8213,0.2414,94.3304,41.8024,22.0665,41.6013,132.42412,1.4440738,275455.11
1320235.21,355.0,434.91,370.785,1391.245,435.139,370.426,1390.856,432.0,440.0,367.0,375.0,1372.0,1413.0,1011.0,41.0,39.0,4.9388,2.6236,44.6153,4.8784,2.2782,48.1308,306.3746,1.2955,13.6595,58.0117,0.2177,44.2621,31.6969,22.7115,23.5712,129.00592,4.2654388,270419.3
1320235.217,364.0,181.694,181.41,1414.113,181.899,181.265,1413.303,179.0,186.0,174.0,187.0,1389.0,1442.0,1489.0,53.0,50.0,6.942,2.6777,-3.5082,6.0414,2.4818,-3.0359,779.3339,2.2008,23.2091,178.0118,0.2775,72.7785,40.2888,32.3689,38.7898,133.22659,1.1127589,286943.25
1320235.22,370.0,441.82,227.072,1392.646,441.738,226.992,1392.1,439.0,446.0,224.0,235.0,1376.0,1409.0,749.0,33.0,40.0,5.6445,2.8864,-10.1269,4.2602,2.7982,-10.1353,215.2869,0.9929,7.6923,168.5261,0.2105,37.3731,24.2727,16.3808,24.1398,128.89593,1.8748764,271334.86
1320235.227,379.0,240.262,371.282,1413.728,240.727,370.841,1413.148,234.0,248.0,364.0,378.0,1392.0,1440.0,2532.0,48.0,87.0,7.8109,4.2053,44.4631,7.8303,4.0981,40.6423,719.3397,1.4796,29.8212,221.0466,0.207,69.0719,35.67,28.6038,29.0052,132.24613,4.2723648,286829.01
1323435.012,23.0,61.348,239.916,932.577,61.041,239.959,933.119,56.0,66.0,235.0,247.0,914.0,950.0,1611.0,36.0,91.0,5.5076,5.2191,-29.8884,5.0221,4.6764,-62.6926,401.4427,1.0736,0.0,315.9029,0.2232,44.8022,24.2116,16.4779,0.0,135.2409,34.091047,-66531.846
1323435.018,31.0,82.652,209.103,935.548,82.602,209.116,935.843,75.0,88.0,206.0,214.0,915.0,956.0,1559.0,41.0,64.0,6.5482,3.1389,63.6827,5.4718,2.7887,65.4722,415.9948,0.8141,18.8879,54.4214,0.1866,56.4651,30.4934,15.6724,24.7319,134.88155,33.576996,-64526.678
1323435.021,34.0,61.388,178.198,952.826,61.439,178.405,952.347,59.0,65.0,174.0,183.0,935.0,972.0,1101.0,37.0,46.0,4.517,3.0366,14.3456,4.1314,2.766,13.2477,298.7095,0.8296,28.4728,60.9833,0.1887,47.7065,29.5731,16.3111,14.8337,135.23427,33.065143,-52377.156
1323435.135,251.0,432.093,58.161,1102.721,432.204,58.016,1102.524,429.0,436.0,54.0,64.0,1088.0,1119.0,1222.0,31.0,62.0,4.9919,3.5713,15.3456,4.5739,3.2415,11.8145,309.8267,0.7553,14.9167,194.043,0.185,47.9109,25.1583,15.7325,21.5975,129.05483,31.058666,58171.717
1323435.147,273.0,22.821,384.674,1125.887,22.741,384.671,1126.596,19.0,29.0,379.0,392.0,1106.0,1146.0,2059.0,40.0,86.0,5.9814,4.9665,11.5199,5.344,4.3867,11.013,489.6726,0.9444,32.6178,216.6061,0.2022,53.3696,33.1946,25.9395,22.9221,135.87922,36.502916,75891.637
1323435.168,306.0,378.694,96.108,1844.319,378.632,95.977,1844.548,375.0,383.0,93.0,101.0,1814.0,1877.0,2147.0,63.0,51.0,4.2877,3.5838,22.655,3.392,3.0159,23.9505,608.2927,1.1451,7.412,251.0251,0.1701,77.1753,50.9737,33.0381,51.771,129.9477,31.691342,604392.4
1400235.006,6.0,365.457,372.034,553.199,365.677,372.082,554.197,362.0,371.0,368.0,377.0,530.0,579.0,1581.0,49.0,58.0,4.5596,3.8393,-48.5468,4.1576,3.6158,-33.1469,454.4584,1.4545,0.0,303.339,0.2356,48.5217,40.2714,26.2032,0.0,138.16364,4.2930369,-345464.74
1400235.011,12.0,441.496,181.254,554.746,441.637,181.279,555.649,438.0,446.0,174.0,187.0,537.0,572.0,1683.0,35.0,76.0,6.4068,3.9373,22.1014,5.9137,3.9248,17.3925,358.3617,1.0473,14.8845,158.7342,0.2131,41.0001,28.8415,19.9522,25.6122,136.89763,1.1129874,-344395.69
1400235.018,19.0,174.081,372.725,558.725,173.912,372.914,558.913,170.0,179.0,367.0,379.0,534.0,584.0,2146.0,50.0,68.0,5.2781,3.8265,-5.9493,4.5986,3.4143,3.3974,559.318,1.1812,15.9615,20.1574,0.1834,65.8389,39.3918,29.1962,35.8057,141.35972,4.3069099,-341993.32
1400235.019,20.0,71.33,373.04,560.701,71.371,373.2,561.058,66.0,76.0,367.0,380.0,536.0,589.0,3678.0,53.0,99.0,6.6632,4.679,8.6906,6.0614,4.2608,15.5356,952.5278,1.2345,38.0823,210.6771,0.1787,87.8703,44.1681,34.8052,34.4907,143.06875,4.3116813,-340413.9
1400235.021,23.0,185.722,207.329,556.927,185.854,207.287,556.784,182.0,190.0,202.0,214.0,535.0,580.0,2013.0,45.0,69.0,6.8435,3.237,8.0877,6.5838,2.9968,11.1203,436.9273,0.7793,11.6589,15.1198,0.185,52.6457,36.4349,27.5862,33.4335,141.16069,1.5464588,-343560.5
1400235.029,32.0,193.233,178.529,561.842,193.465,178.458,561.915,191.0,197.0,175.0,183.0,543.0,582.0,875.0,39.0,33.0,4.0786,2.313,27.6266,3.7662,2.0927,27.3433,201.4951,0.7855,1.8187,17.8217,0.1679,40.5619,31.4627,25.3478,35.0983,141.03384,1.0659633,-339782.96
1400235.035,39.0,302.564,183.65,560.762,302.799,183.552,561.276,299.0,306.0,178.0,189.0,543.0,582.0,1160.0,39.0,54.0,5.755,2.8732,4.5653,5.319,2.6769,0.6865,303.0708,0.8705,11.7292,178.5912,0.2096,42.4483,27.1449,16.2431,25.8513,139.21161,1.1508728,-340253.97
1400235.04,48.0,165.166,305.745,559.113,164.584,305.971,559.553,160.0,172.0,301.0,310.0,543.0,576.0,1515.0,33.0,75.0,6.4346,4.1308,-84.4778,6.3391,4.1115,84.4753,342.5578,0.8587,7.2857,63.9565,0.1895,46.4382,24.3099,20.0977,28.0721,141.51519,3.1911913,-341521.98
1400235.05,64.0,124.913,372.664,575.237,124.75,372.768,574.773,120.0,133.0,364.0,382.0,549.0,603.0,4269.0,54.0,131.0,7.9726,5.5579,18.5079,7.0828,4.9209,16.903,898.8384,0.9284,21.1726,40.4307,0.1517,90.6685,43.6425,28.1472,38.1876,142.17909,4.3044759,-330318.47
1400235.061,78.0,129.732,136.062,990.726,129.593,136.004,991.771,127.0,135.0,129.0,142.0,973.0,1007.0,1228.0,34.0,63.0,7.2653,3.1283,-30.26,6.8992,2.8774,-30.092,323.0767,0.8328,31.8358,135.2401,0.2028,45.4631,25.7992,15.7568,9.3853,142.09837,0.35840235,-23356.351
1400235.062,79.0,49.406,175.695,577.359,49.191,175.53,577.313,46.0,54.0,169.0,182.0,552.0,602.0,2016.0,50.0,74.0,6.7583,3.6275,10.9701,5.2679,3.1103,7.8212,499.3133,0.8715,0.0,197.6817,0.1752,63.4578,37.1443,25.6467,0.0,143.43841,1.0171657,-328448.35
1400235.065,82.0,385.575,371.002,578.542,385.273,371.148,578.285,378.0,394.0,364.0,378.0,550.0,606.0,4999.0,56.0,158.0,7.8529,6.2752,82.6227,8.4372,5.7905,76.1856,1258.0716,1.178,27.3241,272.6601,0.2064,86.2191,37.9887,28.3085,37.1991,137.83704,4.2774754,-327733.14
1400235.225,380.0,474.668,398.392,1135.629,474.783,398.135,1135.901,468.0,482.0,392.0,405.0,1115.0,1156.0,3775.0,41.0,146.0,7.0986,6.2332,-37.1239,6.4387,5.7494,-49.2862,928.9387,1.0394,27.4903,92.5645,0.1829,82.676,27.1688,16.4473,26.6025,136.3452,4.7272591,82740.928
1400235.23,388.0,364.344,117.563,1145.213,364.419,117.52,1144.799,361.0,368.0,113.0,123.0,1129.0,1162.0,1073.0,33.0,54.0,4.8456,3.1884,9.723,4.698,3.0278,8.9343,233.1257,0.7183,7.5881,0.0,0.2179,32.6577,27.8296,18.8568,27.6191,138.18461,0.050327234,89290.885
1400235.235,393.0,113.317,101.587,1174.412,113.298,101.599,1174.126,110.0,117.0,96.0,111.0,1157.0,1189.0,1088.0,32.0,65.0,7.3759,3.0097,5.8582,6.8948,2.6899,7.3969,211.3798,0.8475,14.1469,6.0954,0.1851,34.6144,25.2902,20.402,20.8092,142.36996,-0.21501047,110879.0
1400235.237,395.0,137.04,101.976,1174.75,137.225,101.742,1174.582,134.0,142.0,96.0,108.0,1157.0,1195.0,1620.0,38.0,75.0,5.9004,3.9194,-3.4398,5.1462,3.3142,-2.5464,424.6215,0.7632,0.0,347.0112,0.1662,63.491,31.5392,22.7251,0.0,141.97118,-0.21263491,111214.76
1400235.247,410.0,468.698,180.12,1400.718,468.719,180.018,1401.188,462.0,477.0,173.0,189.0,1376.0,1431.0,3410.0,55.0,108.0,7.9197,6.2803,-35.5816,7.8823,5.6728,-27.1951,1028.4993,1.2394,33.8768,146.8921,0.2054,85.7653,43.9915,31.5222,33.2844,136.44626,1.0919655,278024.73
1400235.249,412.0,424.996,371.76,1406.265,425.066,371.75,1405.676,421.0,431.0,367.0,378.0,1374.0,1436.0,3386.0,62.0,79.0,5.8521,3.9461,-22.6027,5.4692,3.4939,-17.8119,943.2372,1.1451,13.8572,335.6119,0.1995,81.2704,51.6122,38.2339,53.0381,137.17382,4.2875134,281328.75
1400235.255,418.0,437.898,372.438,1396.249,438.207,371.924,1396.838,434.0,444.0,369.0,378.0,1376.0,1421.0,1279.0,45.0,51.0,4.8291,3.9877,-2.7837,4.6291,2.9535,22.443,422.2486,1.4871,39.6142,197.2584,0.2082,56.6975,35.6046,26.7889,6.3437,136.9548,4.2904008,274822.9
1400235.258,421.0,340.519,182.501,1402.914,340.486,182.644,1402.901,333.0,348.0,177.0,188.0,1380.0,1429.0,2549.0,49.0,101.0,6.9305,5.305,-87.5481,6.1898,4.5868,-89.1944,967.6995,1.5025,0.0,261.6658,0.2374,80.7311,38.8792,26.1783,0.0,138.58349,1.1357424,279285.62
1400235.26,423.0,392.512,181.224,1399.783,392.601,180.998,1399.769,390.0,398.0,176.0,189.0,1377.0,1429.0,2070.0,52.0,66.0,7.4364,3.3018,5.901,6.9851,2.922,0.8783,560.2209,1.0746,21.4661,180.4298,0.2064,59.6637,42.7285,32.4647,32.6089,137.7149,1.1083095,276980.57
1400235.263,426.0,414.771,373.65,1402.963,414.406,373.471,1403.126,410.0,420.0,369.0,379.0,1380.0,1427.0,1682.0,47.0,59.0,5.2131,3.3113,-47.4155,5.2333,2.9209,-45.8724,443.1415,1.0191,3.3652,327.6001,0.1942,55.6339,38.9452,31.0734,42.1156,137.35147,4.3161978,279451.56
1400235.265,428.0,98.2,182.353,1406.316,98.454,182.561,1405.552,96.0,101.0,179.0,187.0,1381.0,1434.0,1223.0,53.0,34.0,4.1578,2.3999,-0.1347,3.5206,2.164,-7.7588,324.8139,0.9488,6.6254,171.8495,0.1528,60.7799,48.3269,34.4905,41.8524,142.61736,1.134346,281237.37
1400235.271,435.0,44.104,373.13,1409.645,43.987,373.166,1409.776,42.0,48.0,369.0,379.0,1389.0,1430.0,969.0,41.0,39.0,5.7485,2.2805,-17.6567,5.2754,2.0402,-19.655,268.2692,0.8265,2.4123,337.9484,0.1469,58.6619,33.8833,24.6123,38.7927,143.52514,4.311103,284346.52
1400235.276,440.0,461.565,372.042,1417.543,462.084,372.221,1416.207,456.0,467.0,370.0,375.0,1391.0,1442.0,1492.0,51.0,47.0,5.8258,2.4549,-88.8087,5.4737,2.1618,-86.4438,449.7331,1.1061,7.1994,87.1061,0.1922,60.5654,45.4543,33.3071,43.5486,136.55685,4.2953593,289080.73
1400235.277,441.0,380.645,183.085,1410.328,380.608,183.061,1410.533,376.0,386.0,181.0,187.0,1392.0,1432.0,814.0,40.0,33.0,4.7244,2.4551,-81.2303,4.035,2.2444,-80.8615,247.3757,0.898,10.7606,290.9556,0.2067,41.9444,34.4832,23.9042,27.2852,137.91479,1.1426801,284903.71
1401035.007,7.0,254.516,345.754,557.608,254.465,345.585,558.498,247.0,262.0,340.0,354.0,531.0,586.0,5210.0,55.0,147.0,7.9824,5.9302,-83.9084,7.4232,5.2421,-89.8837,1315.8384,1.105,0.0,242.2225,0.1956,93.2191,45.2185,31.2438,0.0,140.01717,11.851442,-342298.72
1401035.009,9.0,358.817,348.14,556.594,358.69,348.036,556.62,354.0,365.0,340.0,358.0,529.0,587.0,4111.0,58.0,122.0,7.9269,4.8985,-15.7619,7.1812,4.3817,-11.3947,981.4745,1.0145,8.38,157.2313,0.195,78.496,38.3577,26.5537,47.4832,138.28009,11.892296,-343680.88
1401035.013,15.0,430.757,472.289,553.049,430.596,472.172,553.276,426.0,436.0,468.0,477.0,531.0,572.0,1482.0,41.0,60.0,5.9967,3.4523,-70.8528,6.0439,3.0987,-68.3094,333.4752,0.8088,0.6385,293.7381,0.1876,46.1795,34.5853,17.5982,38.9524,137.08165,13.961234,-346142.34
1401035.014,16.0,176.788,384.752,560.516,177.039,385.036,558.671,172.0,180.0,383.0,388.0,537.0,596.0,661.0,59.0,30.0,4.0965,2.4409,-77.031,2.6958,2.0119,-52.4739,346.577,1.7631,6.3912,136.3264,0.2402,56.1155,40.7407,27.4205,41.0002,141.30761,12.508952,-342171.19
1401035.016,18.0,148.054,347.517,559.761,147.975,347.498,560.204,143.0,152.0,342.0,353.0,534.0,587.0,2369.0,53.0,70.0,6.0668,3.7509,31.6557,5.5237,3.2397,25.364,608.8666,0.9579,12.9348,30.3636,0.1942,64.4039,40.4053,29.1125,39.9323,141.79201,11.883327,-341042.83
1401035.019,21.0,83.824,399.407,563.798,83.394,399.21,563.921,77.0,91.0,394.0,406.0,535.0,598.0,5523.0,63.0,133.0,7.5129,5.5847,79.4684,7.3847,4.8877,81.4258,2020.2688,1.8057,34.2054,252.7171,0.2056,132.2148,50.3706,35.9239,48.266,142.86836,12.745184,-338306.46
1401035.02,22.0,501.939,33.874,557.226,501.457,33.805,557.705,497.0,510.0,30.0,38.0,535.0,579.0,1834.0,44.0,72.0,7.5488,3.478,-86.9174,7.5893,3.0976,-85.549,461.7887,1.1652,0.0,273.425,0.1869,57.695,32.193,22.8691,0.0,135.90062,6.6550915,-342882.65
1401035.022,24.0,471.695,214.587,561.037,471.061,214.4,559.977,467.0,480.0,210.0,220.0,535.0,588.0,2627.0,53.0,80.0,7.0127,3.6771,-69.4045,6.3375,3.3518,-72.3731,717.6572,1.1116,16.0018,293.0436,0.177,79.1143,42.1382,25.8249,41.4902,136.40722,9.6650131,-341209.6
1401035.023,25.0,73.933,349.326,555.204,74.083,349.285,555.878,68.0,81.0,342.0,356.0,536.0,580.0,2157.0,44.0,100.0,6.8165,6.2598,-15.8321,6.5929,5.3798,21.4016,794.8499,1.3642,28.7715,224.1578,0.2218,77.1721,32.3402,23.8594,29.7804,143.02354,11.913111,-344227.24
1401035.03,33.0,435.962,434.644,557.52,435.662,434.503,557.453,431.0,442.0,431.0,440.0,536.0,580.0,1614.0,44.0,57.0,6.7055,3.3309,-75.9021,6.4529,2.8169,-74.2833,469.722,1.1113,11.876,285.2508,0.1887,61.9744,35.3483,28.647,33.2018,136.99721,13.333402,-343067.68
1401035.033,37.0,230.682,348.899,565.177,230.068,349.129,564.952,226.0,240.0,343.0,355.0,540.0,588.0,2040.0,48.0,78.0,7.9296,4.8939,80.6639,7.0417,4.1983,74.4667,590.8922,1.2403,47.8478,239.1108,0.186,70.3376,37.8479,26.6854,9.4792,140.42378,11.910507,-337547.54
