# id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m
843435.013,22,478.321,125.209,882.397,478.151,125.252,882.425,474,485,122,129,866,901,1102,35,56,5.3211,3.0634,68.02,5.0068,2.7146,72.3008,304.6087,1.1188,11.7516,75.662,0.2124,43.197,27.5712,25.4587,26.6055,80.288943,32.179268,-103848.27,n
843435.021,31,480.758,390.492,918.752,480.894,390.655,919.185,478,484,385,396,903,933,769,30,45,4.8628,2.3171,-14.5545,4.5521,2.3183,-14.2101,203.0135,1.1012,10.31,174.2663,0.2317,31.6008,24.9858,16.9325,19.108,80.243236,36.602656,-76788.487,n
843435.024,35,427.702,407.903,924.776,427.579,407.772,924.465,418,434,401,416,905,950,3148,45,140,7.7492,5.8806,-28.8675,6.3235,4.9774,-9.2994,1118.8132,1.3606,35.202,195.0483,0.2395,83.2718,28.0068,15.5291,24.4833,81.131811,36.887943,-72901.702,n
843435.228,430,383.143,287.097,1068.573,382.938,287.209,1065.9,380,387,283,293,1052,1089,1009,37,51,5.0587,2.6712,-4.2737,4.2316,2.499,-4.8681,535.6914,1.7054,29.2631,177.0939,0.2803,60.1755,22.7966,18.3698,18.9505,81.875829,34.878559,31211.44,n
843435.245,465,247.094,302.467,1063.3,247.118,302.552,1063.08,245,251,298,308,1051,1078,606,27,41,5.2132,2.3315,-26.2608,4.4304,2.0858,-21.0085,298.0695,1.3947,11.7808,146.5788,0.3128,38.7132,24.1215,15.0204,21.4375,84.139501,35.134266,29136.087,n
843435.312,601,106.188,404.936,1054.323,106.395,404.956,1052.169,103,109,401,410,1038,1071,809,33,42,4.6106,2.4135,8.0069,3.9043,2.2374,5.7574,405.0265,1.6439,0,184.2681,0.3294,43.2288,25.5478,20.2853,0,86.484904,36.841015,21104.079,n
843435.317,610,374.289,412.065,1055.88,374.323,411.916,1054.317,368,383,406,418,1041,1071,1759,30,96,7.1586,4.1183,62.2993,6.507,3.7748,59.8488,703.8122,1.4262,51.3934,43.2563,0.3207,52.3341,24.989,20.1942,18.16,82.019423,36.957008,22685.183,n
843435.330,631,176.708,439.2,1063.219,176.963,439.202,1061.004,174,181,434,444,1042,1085,1344,43,53,4.7325,3.3015,-11.0151,4.7224,2.8117,-9.3972,444.9467,1.2982,9.8387,327.9848,0.2567,47.2764,37.515,25.9185,35.8187,85.308754,37.411775,27607.497,n
920235.007,7,412.378,303.123,519.987,411.917,302.967,519.952,406,420,298,309,497,546,2601,49,97,7.5853,4.5009,76.0711,7.4149,3.742,83.3864,723.8361,1.0731,33.0981,80.5539,0.1954,72.6255,35.1379,20.9322,29.1861,89.392873,3.1411211,-370673.29,n
920235.019,19,34.81,178.561,541.096,34.694,178.509,541.044,29,41,173,186,523,566,2289,43,100,7.3586,4.8299,-37.1102,7.7942,4.5612,-35.7278,583.2816,1.1096,14.7925,149.3122,0.2205,55.2913,29.795,17.6391,29.7403,95.679935,1.0668221,-355147.04,n
920235.030,30,74.965,367.975,538.401,74.823,368.253,536.802,68,81,362,374,505,567,1631,62,75,7.6648,3.3508,-46.4974,7.4908,2.9845,-43.6494,528.4994,1.1379,6.7533,140.7726,0.2082,62.8441,56.5289,44.8221,56.4577,95.011116,4.2292209,-358269.32,n
920235.031,31,356.946,373.149,524.309,356.841,373.193,524.201,351,361,369,380,501,555,1285,54,59,5.5852,4.8512,-65.9796,4.958,3.9081,18.3604,381.0405,1.0005,15.4077,218.1207,0.2041,52.0822,40.5104,25.8401,34.4406,90.310803,4.3115628,-367545.25,n
920235.032,33,54.971,174.994,520.03,55.187,175.208,520.455,50,60,171,180,503,543,1250,40,57,5.2173,3.8039,74.2967,4.6959,3.3518,85.5853,419.2821,1.265,15.9957,281.3696,0.2164,54.8057,30.1492,26.743,28.0388,95.338384,1.0117945,-370302.7,n
920235.033,34,111.802,172.387,519.371,111.852,172.468,519.871,108,117,170,176,503,537,817,34,38,5.1688,2.5199,-73.6241,5.4558,2.096,-70.878,272.7434,1.0497,7.8486,105.1534,0.2212,43.13,28.5931,20.2104,28.0512,94.393954,0.96613101,-370732.59,n
920235.034,35,124.363,369.42,531.323,124.234,369.59,530.522,121,130,364,375,503,558,2260,55,67,5.2505,4.0003,-23.2104,4.8435,3.5432,4.3835,580.3071,1.0468,22.6448,207.4421,0.1977,61.7353,43.57,28.7786,32.0714,94.187594,4.2515005,-362892.67,n
920235.037,38,83.262,172.063,526.818,83.284,171.632,526.309,81,86,168,177,504,549,870,45,31,4.5915,1.9712,19.6248,4.1914,1.5482,15.0631,373.3505,1.2076,6.2571,19.6479,0.2225,56.8892,38.0953,28.9113,38.3024,94.870104,0.95220756,-365993.54,n
920235.041,46,179.78,369.895,553.964,179.521,370.363,552.912,177,185,363,378,532,576,2087,44,79,6.7601,3.6734,9.777,6.247,3.0141,13.323,595.9807,1.1741,0,195.576,0.1998,65.2826,33.9544,20.8756,0,93.266136,4.2643933,-346410.67,n
920235.205,329,24.061,362.185,1108.362,24.117,362.181,1107.057,20,28,357,367,1094,1122,588,28,40,5.3035,2.236,-38.1543,4.5429,1.925,-40.1136,216.653,1.1159,0,330.189,0.258,34.6348,23.0797,17.0392,0,95.856212,4.1280204,61508.38,n
920235.226,382,27.798,163.057,1162.697,27.85,163.076,1162.74,23,34,159,168,1147,1180,1114,33,62,6.5295,2.6554,57.8954,6.0892,2.6375,57.9976,279.4648,1.0281,13.2021,231.3147,0.2017,41.5078,24.7461,16.2859,23.5476,95.793994,0.80960618,102497.72,n
920235.282,467,92.414,290.752,1150.283,92.176,290.659,1150.316,88,99,288,294,1129,1171,1322,42,50,5.1756,2.9292,-86.6335,4.6714,2.5006,-86.0186,360.1398,0.8947,5.7027,277.1331,0.1907,51.9306,32.2007,21.8364,33.1049,94.721891,2.9359917,93352.233,n
920235.285,472,37.785,156.973,1169.563,37.739,156.898,1169.303,35,41,153,162,1155,1185,856,30,45,4.5884,2.995,-7.8137,4.2885,2.6213,-7.0903,215.2781,0.8924,32.5675,204.2913,0.1983,37.1148,25.5969,18.0555,0.0173,95.629173,0.70662714,107328.72,n
920235.299,488,160.8,370.298,1360.496,160.741,370.035,1361.021,156,165,365,377,1339,1379,1396,40,57,5.9487,3.6309,-6.7292,5.4131,3.1954,-3.9099,452.1661,1.2092,0,173.8222,0.2068,58.5315,29.945,20.2298,0,93.57914,4.2589304,248457.19,n
920235.306,495,107.926,373.37,1392.584,107.884,373.875,1392.445,106,111,370,378,1374,1416,635,42,27,4.7185,1.9637,11.8882,4.3738,1.5722,7.5688,302.0319,1.5496,0,5.0436,0.2121,56.518,34.0226,22.4508,0,94.460103,4.3229285,271589.06,n
920235.309,498,190.421,179.409,1381.489,190.151,179.677,1384.418,188,195,176,186,1354,1410,1267,56,41,5.1378,2.8421,-7.9363,5.148,2.6175,-16.629,600.4384,1.609,16.9014,346.2596,0.2078,81.1667,44.8351,36.4715,41.2918,93.088984,1.0862785,265680.05,n
923435.028,53,267.718,222.881,876.596,267.818,222.876,877.398,264,275,220,228,865,887,539,22,46,5.6222,2.8471,-64.0936,4.2669,2.4099,-56.1064,271.218,1.585,15.3165,284.0262,0.2518,46.401,19.664,15.281,18.8005,91.794517,33.806335,-107548.85,n
923435.304,602,345.791,235.805,1067.16,345.729,235.837,1065.003,340,354,231,242,1049,1087,2154,38,96,6.9183,4.4866,66.7377,5.7329,4.1049,56.8922,997.1267,1.978,0,207.8669,0.2497,86.0246,27.3284,18.3669,0,90.496009,34.022348,30550.97,n
923435.332,649,375.6,229.142,1077.529,375.471,229.215,1077.011,371,382,224,235,1053,1103,2805,50,94,6.4548,4.5628,44.8252,6.0361,3.8317,44.719,992.7195,1.3128,61.083,62.8304,0.2325,80.6141,38.9727,25.9195,13.9166,90.000311,33.911983,39390.957,n
1000235.002,2,383.363,179.64,520.193,383.016,180.142,520.358,381,386,174,185,498,544,1062,46,37,5.4183,2.1472,14.9785,4.5551,1.8609,17.4815,475.5962,1.5541,10.5277,15.1906,0.2122,68.7713,38.2401,24.4349,37.2158,97.874577,1.0940313,-370374.66,n
1000235.005,5,394.515,177.726,522.661,394.816,177.823,523.134,391,399,173,184,499,550,1845,51,59,5.3908,3.3216,12.827,4.5899,2.8761,17.1464,608.2874,1.1731,35.8419,188.3438,0.215,65.8527,43.5221,30.0565,27.3773,97.677898,1.0553776,-368330.84,n
1000235.010,10,91.444,370.158,522.779,91.008,370.275,523.463,88,97,364,376,500,548,2027,48,74,5.7426,4.1569,21.0447,4.9929,3.3669,24.179,797.872,1.6886,66.689,207.4667,0.2008,88.2747,37.5847,24.26,5.6068,102.74139,4.2629302,-368088.88,n
1000235.011,11,362.733,373.861,521.913,362.836,374.094,522.364,360,367,368,380,500,543,1406,43,56,6.9607,2.7892,11.5958,6.7182,2.333,11.6934,503.9024,1.1584,33.2606,199.0721,0.2243,59.9104,31.3249,20.234,16.8362,98.210904,4.3265699,-368897.43,n
1000235.017,17,433.231,180.882,532.609,433.208,180.998,533.539,430,437,174,185,507,562,1513,55,46,5.6058,2.6769,19.9494,4.5382,2.377,22.7257,487.3691,1.1715,5.1681,199.364,0.2138,58.6102,47.9075,35.0775,51.5412,97.038028,1.1082949,-360671.32,n
1000235.023,23,361.186,179.713,527.638,361.154,179.928,527.613,356,366,172,188,506,552,3829,46,122,7.6102,5.0709,-4.0148,7.4119,4.8518,-5.9145,1125.3249,1.1339,7.7217,233.8161,0.2197,82.7709,38.0857,25.7371,41.0504,98.238931,1.0904628,-365033.4,n
1000235.025,25,409.155,180.043,536.001,408.8,179.981,535.704,404,416,175,185,508,565,2535,57,89,6.5234,5.0186,88.9175,5.7471,4.309,-87.0674,852.5717,1.3184,11.557,267.1714,0.22,76.9608,46.0182,28.5959,47.8914,97.444839,1.0913444,-359077.87,n
1000235.029,29,386.505,371.367,530.854,386.188,371.433,531.106,381,396,366,379,506,558,3579,52,112,6.955,5.228,46.9913,6.0163,4.726,51.906,1105.0115,1.4042,38.2217,175.5925,0.2242,82.3722,39.662,31.3669,33.7024,97.821701,4.282227,-362462.39,n
1000235.033,33,110.068,176.147,555.809,109.779,175.924,555.46,105,117,169,183,529,578,3420,49,123,7.3876,5.2367,-20.5548,7.5827,4.4294,-17.0275,1062.132,1.3815,23.7138,169.266,0.2243,80.9627,34.6313,21.7827,33.8282,102.42852,1.0237305,-344535.11,n
1000235.043,47,91.341,175.938,540.515,91.209,176.074,539.997,87,98,173,181,518,564,1304,46,52,6.2027,3.1585,67.693,6.3723,2.8004,66.6807,470.5279,1.2003,0,250.2713,0.2238,58.2214,35.0864,21.2972,0,102.73803,1.0262284,-355917.96,n
1000235.268,471,266.41,316.809,1131.991,266.494,316.844,1130.132,261,272,312,324,1115,1151,2120,36,99,6.0975,5.2278,-7.1639,5.0613,4.459,2.3364,898.8417,1.3526,0,142.7676,0.226,86.3882,28.2527,14.7558,0,99.81661,3.3724048,78494.311,n
1000235.331,585,492.167,167.726,1158.985,492.081,167.733,1158.981,490,497,161,175,1145,1175,1240,30,66,7.337,3.0554,-5.6848,7.201,2.7737,-5.5223,299.6192,0.7916,20.6883,335.5429,0.2043,41.6516,23.5215,15.7956,16.474,96.056812,0.88722656,99730.338,n
1000235.408,726,328.959,373.408,1390.42,328.854,373.369,1390.335,323,333,370,377,1366,1412,959,46,39,5.7947,2.9418,-71.7514,5.2963,2.6289,-70.5238,316.4298,1.0964,7.8745,113.7356,0.2101,48.6446,35.1963,27.1379,34.2621,98.777278,4.3144978,270035.38,n
1000235.410,728,356.217,374.572,1367.287,356.605,374.588,1366.78,351,360,371,378,1341,1393,1247,52,45,5.1053,3.4338,83.1615,4.0324,2.9834,84.5096,581.7884,1.6255,17.6052,298.7257,0.2319,71.0484,43.3767,19.3468,30.1202,98.314751,4.3348067,252696.13,n
1000235.413,731,390.145,179.434,1366.493,390.317,178.684,1368.105,387,395,175,187,1344,1401,1832,57,64,6.1979,3.6684,11.6419,6.2183,3.1026,3.3142,752.8818,1.7812,0.8237,168.1751,0.2122,82.9034,43.3228,22.7181,55.8178,97.75288,1.0697365,253671.92,n
1000235.414,732,171.325,179.135,1369.684,171.324,179.524,1368.956,168,175,174,186,1344,1391,1790,47,63,6.9984,3.3033,-2.8221,6.3275,2.7673,-6.7834,947.6793,2.2608,37.726,171.4411,0.2299,97.4279,39.7204,26.4018,29.4007,101.40278,1.0837403,254298.11,n
1000235.416,734,91.476,372.316,1366.537,91.421,372.314,1367.085,86,97,368,376,1345,1388,1141,43,45,5.7628,2.5341,-61.1836,5.0643,2.3689,-63.325,458.7278,1.2628,0,295.8861,0.2186,62.1214,33.6068,21.7896,0,102.7345,4.2969023,252921.03,n
1000235.417,735,349.6,177.395,1361.932,349.647,177.484,1362.267,347,353,173,185,1346,1377,693,31,35,6.1872,2.2979,-11.0756,5.6288,2.158,-13.3466,312.9064,1.259,0,346.0972,0.2238,53.1203,26.9536,21.7487,0,98.430725,1.0497413,249374.12,n
1000235.425,743,465.212,179.929,1381.118,465.575,179.777,1380.8,462,469,175,188,1355,1410,1672,55,54,6.1966,3.1234,-0.9522,5.4846,2.5892,14.0704,800.8502,2.092,0,26.2704,0.2209,88.6814,40.5261,25.427,0,96.498582,1.0879595,263016.93,n
1000235.428,746,138.191,371.167,1376.072,137.33,370.894,1375.368,131,146,365,378,1352,1401,3704,49,121,7.681,5.9038,-89.5444,8.6895,5.0619,-72.9258,1418.3561,2.7581,9.5066,294.7474,0.2169,107.423,36.2557,27.1245,43.346,101.96934,4.2732408,259017.93,n
1000235.430,748,111.008,175.795,1396.7,111.103,176.173,1396.192,108,114,170,181,1374,1420,1179,46,39,6.1185,2.1398,-21.9616,5.2956,1.7772,-21.8618,555.7413,1.8175,19.5696,333.1407,0.223,72.5869,41.1181,29.9307,31.9351,102.40646,1.0278881,274346.95,n
1000235.431,749,228.272,369.02,1397.415,228.555,368.889,1396.549,226,232,364,375,1376,1420,1040,44,40,5.5832,2.8561,-5.6444,4.4805,2.8264,-6.7511,405.7306,1.4394,11.508,353.7704,0.2182,57.6501,36.323,23.3904,33.3923,100.44892,4.239825,274609.79,n
1000235.432,750,431.96,367.528,1376.943,431.823,367.514,1377.089,427,437,365,370,1356,1401,805,45,35,5.8427,2.0599,77.8215,5.4523,1.9479,77.8803,322.1054,1.4058,0,254.8469,0.2256,50.3287,30.0207,18.6758,0,97.061109,4.2169125,260285.04,n
1003435.007,7,202.228,355.61,888.708,202.359,355.923,889.078,199,207,351,367,874,903,999,29,72,7.1075,3.1615,-28.5733,6.4306,2.9346,-29.454,292.5279,1.1541,0,330.621,0.2242,41.2736,20.1336,15.3233,0,100.88553,36.023784,-98951.417,n
1003435.285,490,209.224,170.359,1063.608,209.149,170.582,1062.622,205,214,166,176,1051,1080,1176,29,66,5.2382,3.7195,-32.0128,4.3661,3.127,-20.4132,595.7765,1.4775,33.3809,332.4694,0.2637,65.8785,21.8939,15.3808,19.3689,100.77236,32.934758,28798.268,n
1003435.293,500,224.704,307.724,1076.19,224.67,307.953,1075.759,222,229,304,313,1057,1095,1060,38,48,4.7177,2.6058,6.8485,4.2246,2.4458,6.0952,354.1887,1.3045,8.9649,359.3922,0.2334,46.6162,28.3679,19.0408,28.177,100.51368,35.224284,38469.044,n
1241835.002,3,307.827,14.792,549.992,308.115,14.91,550.285,302,312,9,20,526,576,1762,50,61,5.0425,4.05,52.7069,4.4988,3.4568,30.386,583.6678,1.2446,12.853,19.8233,0.2188,63.5384,41.0931,27.9948,37.7719,123.12296,14.3402,-348344.64,n
1241835.004,5,152.796,15.731,546.65,153.109,15.935,547.273,148,159,11,20,528,566,1224,38,57,5.7611,3.55,-48.3338,5.4291,3.2252,-60.3507,292.7946,0.958,12.7778,281.3966,0.1864,44.8953,25.5935,17.3906,24.8187,125.70641,14.35728,-350561.49,n
1241835.005,6,256.763,52.366,568.571,256.805,52.43,568.269,251,260,45,57,548,585,755,37,47,6.3219,3.7576,-2.4219,5.1133,2.753,-14.5271,228.0261,0.9738,9.7042,151.8813,0.2324,35.712,29.7681,15.8567,23.8603,123.97813,14.965527,-335106.3,n
1241835.006,7,346.422,102.983,547.068,346.034,102.983,546.977,343,352,101,106,531,564,474,33,25,5.7156,1.9972,-77.749,5.1603,1.7724,-80.4079,154.1507,0.9919,8.1499,281.9342,0.1898,37.3127,27.7238,20.5918,24.5465,122.49099,15.808076,-350779.78,n
1241835.010,11,321.099,114.28,551.962,321.157,114.167,551.631,315,329,106,121,531,571,2158,40,96,7.9262,5.1012,-49.9857,7.5117,4.3541,-54.2872,494.0297,0.8584,28.4789,137.5863,0.1856,57.3129,32.3813,21.0351,20.5279,122.90561,15.994488,-347353.57,n
1241835.011,12,257.52,16.269,566.25,257.258,16.56,566.562,255,266,9,21,539,596,1299,57,50,6.3366,4.8425,-37.2943,4.6251,3.5175,-19.5764,470.556,1.3592,5.5672,351.5274,0.2148,60.7768,47.7629,19.5643,52.0739,123.97059,14.367701,-336362.85,n
1241835.012,14,169.206,115.151,550.327,169.208,115.002,550.694,163,176,112,120,532,571,1542,39,68,6.5471,3.3994,-73.1487,6.7176,2.9573,-71.2985,323.1493,0.9752,0,282.7518,0.1863,44.1766,26.6176,15.0432,0,125.43809,16.008399,-348043.34,n
1241835.014,16,318.447,99.906,549.307,318.087,99.906,548.937,313,325,96,104,535,565,1257,30,66,5.9595,3.8058,72.4427,6.0082,3.6889,71.8814,259.0222,0.9825,10.3337,81.4,0.196,37.2738,23.9445,20.3442,23.4489,122.95676,15.7568,-349336.95,n
1241835.017,20,347.388,116.002,551.414,347.022,115.704,551.16,342,352,112,121,536,567,975,31,56,6.1474,3.9268,-62.4765,6.156,3.6234,-64.5808,260.7408,0.8006,14.2847,93.1141,0.1949,42.8405,27.375,20.1803,20.5059,122.47451,16.020096,-347700.19,n
1241835.018,21,256.113,36.097,566.315,255.735,35.663,565.319,251,263,30,44,537,595,3268,58,109,7.0984,5.3249,-18.9627,6.9955,4.6349,-32.416,931.1104,1.4522,0,325.505,0.2079,78.3622,43.1434,25.2255,0,123.99598,14.686079,-337277.35,n
1241835.020,26,245.09,116.347,566.277,244.768,116.23,566.576,239,251,113,122,544,591,2440,47,78,6.5367,3.8317,-74.5331,6.6126,3.543,-72.4909,567.3164,1.0256,17.8935,84.6781,0.1853,61.9728,39.3825,25.0331,32.946,124.17875,16.028871,-336352,n
1241835.067,111,6.577,353.381,981.27,6.577,353.338,981.461,2,14,350,359,966,998,1686,32,77,5.9689,3.9574,66.6068,5.6326,3.495,66.5735,384.1936,0.588,0,65.5654,0.1396,67.0198,23.3868,18.2898,0,128.14861,19.980667,-30946.188,n
1241835.189,341,301.99,6.044,1066.661,302.358,5.877,1066.023,295,310,2,13,1054,1081,1181,27,84,7.973,3.4161,53.689,7.6312,3.09,53.8906,300.7506,0.7851,16.969,83.0854,0.2086,41.9572,20.8486,14.6835,18.5503,123.21892,14.189639,31301.85,n
1241835.250,441,232.453,490.623,1065.08,232.424,490.807,1064.374,229,237,487,498,1052,1083,738,31,54,6.1163,2.8791,13.9753,5.036,2.8156,14.8803,205.607,0.8948,9.85,27.9083,0.2227,33.9855,21.4276,18.5856,20.8145,124.38449,22.271833,30088.423,n
1241835.252,444,98.218,507.015,1105.75,97.961,507.227,1104.272,93,108,502,512,1082,1131,3116,49,110,6.7151,5.1518,89.5876,5.6811,4.5974,74.3322,1018.9605,1.0683,0,222.0441,0.2249,81.1716,34.0325,23.3926,0,126.62554,22.545503,59458.086,n
1242635.042,60,437.986,338.712,962.886,438.108,338.752,962.607,433,444,335,344,942,984,2117,42,84,6.0616,4.3336,69.3287,5.591,3.7874,71.4051,532.8992,0.8176,13.9613,57.4332,0.1927,60.1004,35.2943,20.4077,29.6597,120.95642,27.737595,-44824.914,n
1242635.043,66,163.262,102.212,973.502,163.183,102.272,974.617,159,171,96,110,956,995,2272,39,110,7.7431,4.3078,28.7913,7.209,3.8968,27.8108,649.2531,1.1471,28.5272,192.5226,0.2224,61.2324,26.4679,16.4997,22.2153,125.53852,23.796246,-35983.921,n
1242635.052,83,506.279,250.532,970.425,506.238,250.468,970.883,502,511,246,257,947,995,2357,48,78,5.5191,4.4562,-15.8647,4.981,3.9089,-29.0778,592.9907,0.8363,38.038,302.157,0.211,57.8864,40.5511,33.2876,18.8988,119.82091,26.266188,-38732.749,n
1242635.054,86,306.87,3.626,971.303,306.899,3.203,971.515,301,313,0,11,957,991,1620,34,99,5.7184,5.3024,-87.4405,4.9685,4.8474,67.8436,619.1003,1.1362,65.9097,269.7226,0.2431,63.2617,22.0493,15.1771,6.5055,123.14324,22.145101,-38267.019,n
1242635.060,98,141.751,462.064,969.503,141.746,462.109,970.074,138,147,458,467,954,985,1215,31,62,5.5608,3.309,-39.8836,4.9934,3.0247,-38.8942,288.0953,0.9415,10.2915,116.4069,0.1834,45.0664,23.8611,18.4316,23.3245,125.89579,29.793544,-39328.026,n
1242635.063,107,192.502,470.657,965.819,192.531,470.776,966.03,189,196,467,476,953,976,542,23,43,4.9045,2.6689,-17.0617,4.4525,2.5756,-15.054,128.5171,0.7662,6.5281,339.2979,0.202,27.3226,19.6108,16.3162,19.1618,125.04938,29.937999,-42305.181,n
1242635.222,380,354.505,286.836,1088.066,354.48,286.718,1087.945,347,363,281,295,1062,1115,5373,53,157,7.7108,6.4822,-67.6942,6.8887,5.8791,-67.5392,1413.0239,1.0977,0,252.3718,0.1969,97.9249,37.2663,20.4431,0,122.35021,26.870357,47439.294,n
1242635.247,427,374.26,416.647,1104.243,374.349,416.611,1103.54,370,381,414,420,1085,1128,1393,43,54,6.2413,2.7034,76.1707,5.2448,2.3901,80.2516,317.815,0.865,0,251.3564,0.1995,42.6763,32.584,17.2648,0,122.01907,29.035247,58919.313,n
1243435.017,24,244.19,23.178,904.748,244.172,23.228,905.237,238,252,19,28,882,926,2555,44,98,6.994,4.2312,-86.6396,6.2815,3.6735,-85.5566,596.5469,0.8608,22.8683,284.9045,0.1797,65.6841,32.6508,23.1341,27.198,124.18869,30.478861,-87055.963,n
1243435.051,77,495.501,357.418,979.963,495.589,357.636,981.604,493,499,352,366,959,1002,1334,43,58,7.2291,2.2688,-5.447,6.1056,2.0698,-5.7623,596.7337,1.7719,19.2751,347.428,0.2941,55.5619,37.7399,27.4094,33.9943,119.9984,36.052337,-30840.703,n
1243435.179,360,39.171,370.875,1084.668,39.078,370.739,1083.9,34,46,365,379,1067,1102,2742,35,119,7.85,4.7247,39.5004,7.3662,4.5271,43.7121,666.2578,1.0224,19.2204,80.0584,0.2041,62.3456,28.3373,21.0115,27.9873,127.60692,36.27072,44461.841,n
1400235.006,6,365.457,372.034,553.199,365.677,372.082,554.197,362,371,368,377,530,579,1581,49,58,4.5596,3.8393,-48.5468,4.1576,3.6158,-33.1469,454.4584,1.4545,0,303.339,0.2356,48.5217,40.2714,26.2032,0,138.16364,4.2930369,-345464.74,n
1400235.011,12,441.496,181.254,554.746,441.637,181.279,555.649,438,446,174,187,537,572,1683,35,76,6.4068,3.9373,22.1014,5.9137,3.9248,17.3925,358.3617,1.0473,14.8845,158.7342,0.2131,41.0001,28.8415,19.9522,25.6122,136.89763,1.1129874,-344395.69,n
1400235.018,19,174.081,372.725,558.725,173.912,372.914,558.913,170,179,367,379,534,584,2146,50,68,5.2781,3.8265,-5.9493,4.5986,3.4143,3.3974,559.318,1.1812,15.9615,20.1574,0.1834,65.8389,39.3918,29.1962,35.8057,141.35972,4.3069099,-341993.32,n
1400235.019,20,71.33,373.04,560.701,71.371,373.2,561.058,66,76,367,380,536,589,3678,53,99,6.6632,4.679,8.6906,6.0614,4.2608,15.5356,952.5278,1.2345,38.0823,210.6771,0.1787,87.8703,44.1681,34.8052,34.4907,143.06875,4.3116813,-340413.9,n
1400235.021,23,185.722,207.329,556.927,185.854,207.287,556.784,182,190,202,214,535,580,2013,45,69,6.8435,3.237,8.0877,6.5838,2.9968,11.1203,436.9273,0.7793,11.6589,15.1198,0.185,52.6457,36.4349,27.5862,33.4335,141.16069,1.5464588,-343560.5,n
1400235.035,39,302.564,183.65,560.762,302.799,183.552,561.276,299,306,178,189,543,582,1160,39,54,5.755,2.8732,4.5653,5.319,2.6769,0.6865,303.0708,0.8705,11.7292,178.5912,0.2096,42.4483,27.1449,16.2431,25.8513,139.21161,1.1508728,-340253.97,n
1400235.040,48,165.166,305.745,559.113,164.584,305.971,559.553,160,172,301,310,543,576,1515,33,75,6.4346,4.1308,-84.4778,6.3391,4.1115,84.4753,342.5578,0.8587,7.2857,63.9565,0.1895,46.4382,24.3099,20.0977,28.0721,141.51519,3.1911913,-341521.98,n
1400235.050,64,124.913,372.664,575.237,124.75,372.768,574.773,120,133,364,382,549,603,4269,54,131,7.9726,5.5579,18.5079,7.0828,4.9209,16.903,898.8384,0.9284,21.1726,40.4307,0.1517,90.6685,43.6425,28.1472,38.1876,142.17909,4.3044759,-330318.47,n
1400235.061,78,129.732,136.062,990.726,129.593,136.004,991.771,127,135,129,142,973,1007,1228,34,63,7.2653,3.1283,-30.26,6.8992,2.8774,-30.092,323.0767,0.8328,31.8358,135.2401,0.2028,45.4631,25.7992,15.7568,9.3853,142.09837,0.35840235,-23356.351,n
1400235.062,79,49.406,175.695,577.359,49.191,175.53,577.313,46,54,169,182,552,602,2016,50,74,6.7583,3.6275,10.9701,5.2679,3.1103,7.8212,499.3133,0.8715,0,197.6817,0.1752,63.4578,37.1443,25.6467,0,143.43841,1.0171657,-328448.35,n
1400235.065,82,385.575,371.002,578.542,385.273,371.148,578.285,378,394,364,378,550,606,4999,56,158,7.8529,6.2752,82.6227,8.4372,5.7905,76.1856,1258.0716,1.178,27.3241,272.6601,0.2064,86.2191,37.9887,28.3085,37.1991,137.83704,4.2774754,-327733.14,n
1400235.225,380,474.668,398.392,1135.629,474.783,398.135,1135.901,468,482,392,405,1115,1156,3775,41,146,7.0986,6.2332,-37.1239,6.4387,5.7494,-49.2862,928.9387,1.0394,27.4903,92.5645,0.1829,82.676,27.1688,16.4473,26.6025,136.3452,4.7272591,82740.928,n
1400235.230,388,364.344,117.563,1145.213,364.419,117.52,1144.799,361,368,113,123,1129,1162,1073,33,54,4.8456,3.1884,9.723,4.698,3.0278,8.9343,233.1257,0.7183,7.5881,0,0.2179,32.6577,27.8296,18.8568,27.6191,138.18461,0.050327234,89290.885,n
1400235.235,393,113.317,101.587,1174.412,113.298,101.599,1174.126,110,117,96,111,1157,1189,1088,32,65,7.3759,3.0097,5.8582,6.8948,2.6899,7.3969,211.3798,0.8475,14.1469,6.0954,0.1851,34.6144,25.2902,20.402,20.8092,142.36996,-0.21501047,110879,n
1400235.247,410,468.698,180.12,1400.718,468.719,180.018,1401.188,462,477,173,189,1376,1431,3410,55,108,7.9197,6.2803,-35.5816,7.8823,5.6728,-27.1951,1028.4993,1.2394,33.8768,146.8921,0.2054,85.7653,43.9915,31.5222,33.2844,136.44626,1.0919655,278024.73,n
1400235.249,412,424.996,371.76,1406.265,425.066,371.75,1405.676,421,431,367,378,1374,1436,3386,62,79,5.8521,3.9461,-22.6027,5.4692,3.4939,-17.8119,943.2372,1.1451,13.8572,335.6119,0.1995,81.2704,51.6122,38.2339,53.0381,137.17382,4.2875134,281328.75,n
