id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m,notes,"AGCnr, Name",ALFALFA notes,cube notes
2361835.056,81,165.928,454.364,960.94,165.873,454.326,960.635,161,173,448,461,946,982,1422,36,72,7.9952,2.6227,-44.9404,7.218,2.4569,-43.4913,264.9852,0.7261,4.6243,331.5131,0.1676,41.9266,27.5847,15.2774,28.6808,237.4939,21.663808,-46276.611,n,,,,
2361835.058,85,398.042,206.003,972.639,397.952,205.914,973.492,393,403,203,210,958,989,952,31,49,4.6525,3.1321,-63.4001,4.2482,2.9821,-64.1932,166.92,0.6385,7.2187,316.593,0.1557,34.7426,24.847,16.6604,23.4944,233.62591,17.523598,-36811.664,n,,,,
2361835.06,88,257.216,308.128,976.366,257.321,308.059,976.454,251,263,303,314,955,997,1801,42,76,7.0708,3.4895,48.4847,6.3165,3.2035,48.937,380.8474,1.1313,37.0231,218.5008,0.1818,49.3536,29.5156,17.9528,11.9809,235.96977,19.226026,-34631.785,n,,,,
2361835.066,105,141.414,9.82,971.845,141.422,10.131,972.334,137,147,2,16,953,994,2415,41,97,6.3186,4.4924,29.642,5.6788,3.9601,27.5728,573.8431,0.9838,6.0328,221.5237,0.1837,63.5687,30.3883,21.3429,37.811,237.90142,14.260552,-37664.345,m,,,,
2361835.086,134,67.063,98.016,978.982,67.004,97.952,979.484,63,75,91,105,964,993,1849,29,101,6.9982,3.8968,-13.9914,6.6844,3.7563,-20.2551,392.4595,0.8216,17.445,173.8041,0.1903,47.9602,22.7791,16.7616,20.7144,239.14172,15.724225,-32401.174,n,,,,
2361835.122,208,21.696,211.551,1064.723,21.77,211.576,1065.015,18,26,207,217,1043,1085,1304,42,52,4.9551,3.0883,-25.4691,4.4165,2.8253,-23.0891,231.1555,0.5162,11.4898,344.5735,0.1398,45.7992,33.1944,24.26,24.1707,239.89561,17.617962,30560.126,m,next to very bright area,,,
2361835.204,353,106.89,35.955,1246.511,106.875,35.933,1246.241,102,112,34,40,1228,1267,921,39,42,4.9121,2.4705,76.2048,4.9086,2.2967,78.11,150.273,0.7818,4.707,254.3718,0.1818,27.2416,30.1775,18.5055,30.2219,238.4772,14.690585,163964.59,n,,,,
2362635.003,3,89.46,508.263,881.071,89.413,508.289,880.422,86,95,506,511,866,898,737,32,37,4.7424,2.3368,80.7632,4.4338,2.1985,75.7692,125.6303,0.8265,0,262.2372,0.1614,28.6664,26.6477,24.1351,0,238.76824,30.563212,-105322.68,n,edge,,,
2362635.01,11,59.773,323.27,922.828,59.789,323.328,923.078,56,64,319,329,902,945,1253,43,53,5.1754,2.7437,-31.4032,4.7641,2.5492,-31.7207,203.0419,0.5908,12.5908,132.4336,0.1587,36.1407,33.6426,20.3528,20.2674,239.26197,27.480513,-73922.697,n,,,,
2362635.035,42,486.24,319.244,946.481,486.325,319.429,946.083,481,494,314,325,928,969,2370,41,104,7.2262,4.231,-54.8301,6.699,3.8652,-55.1466,433.8336,0.8462,12.3344,119.0238,0.1584,56.2483,27.6161,19.3599,27.4733,232.15303,27.415534,-56988.566,n,,,,
2362635.041,50,243.227,224.357,945.309,243.106,224.247,945.597,239,249,218,230,926,965,1575,39,72,5.5246,3.7262,-36.8814,4.8593,3.4139,-43.3669,284.2479,0.7335,14.8203,267.7911,0.1591,45.0289,27.403,14.7608,18.0105,236.20668,25.82917,-57346.037,y,,x,,
2362635.056,77,98.599,183.722,940.45,98.515,183.391,941.243,97,102,179,188,930,952,302,22,31,4.8049,1.8907,-9.0965,4.5335,1.8177,-12.049,65.5518,0.7298,2.9698,161.9516,0.1737,21.7103,20.4782,15.9787,20.2435,238.61654,25.14824,-60551.127,n,,,,
2362635.058,80,369.102,450.567,955.732,369.158,450.552,956.274,364,376,448,454,930,979,910,49,42,6.5448,2.2771,-74.6797,6.0306,2.1019,-73.1901,156.2857,0.6312,4.3531,108.1545,0.16,32.3703,42.5421,31.6597,42.1807,234.10581,29.600919,-49486.778,n,,,,
2362635.062,88,204.782,170.586,950.131,204.869,170.603,949.749,197,210,167,176,934,969,1871,35,80,6.3074,4.0535,-78.4981,5.5217,3.7757,-79.7664,327.4613,0.7862,11.3046,113.0556,0.1565,48.3812,26.0276,18.5829,25.4318,236.84396,24.935093,-54289.998,n,,,,
2362635.075,116,220.37,307.717,958.353,220.296,307.802,958.235,217,225,304,312,943,976,971,33,50,4.5056,3.3692,38.9516,4.1331,2.9636,39.4135,197.3087,0.7634,5.6657,41.3279,0.1627,38.9159,22.8978,16.3384,25.815,236.58684,27.221756,-48042.882,m,,,,
2362635.076,120,402.421,264.358,965.143,402.367,264.382,965.369,398,408,260,270,946,986,1736,40,68,5.2277,4.1739,47.8366,4.7526,3.7512,55.4721,263.0666,0.652,9.1004,20.1868,0.143,44.1656,31.7409,19.2004,27.2282,233.55232,26.49808,-42791.358,m,,,,
2362635.078,122,351.363,233.06,965.543,351.125,233.02,965.59,347,357,229,238,948,982,1291,34,60,4.4965,3.4363,-51.353,4.21,3.2394,-63.0736,238.6947,0.7118,12.1925,88.7433,0.1669,39.796,29.9976,19.5424,24.4049,234.40636,25.975382,-42628.81,m,,,,
2363435.014,16,224.262,405.155,912.35,224.049,405.259,912.048,220,229,402,411,895,929,982,34,55,4.3095,3.5088,85.909,4.0912,3.0667,-89.1689,189.9723,0.7586,10.6574,100.3209,0.1881,32.23,23.5969,16.4558,22.1717,236.5243,36.846059,-82042.202,n,,,,
2363435.016,19,297.189,216.193,923.323,297.136,216.257,922.616,292,304,211,222,903,945,2132,42,95,5.2893,5.0075,70.5818,4.7607,4.6576,73.9523,346.4542,0.695,14.4886,167.4563,0.165,45.4753,32.3377,20.1007,25.7132,235.30617,33.696018,-74263.256,m,,,,
2363435.021,28,482.989,53.615,928.245,482.941,53.683,929.004,478,489,50,58,905,951,1852,46,65,5.6314,3.6366,72.2259,4.9549,3.0125,72.0554,380.2031,0.8154,11.7332,79.8756,0.1466,60.2659,33.6994,19.7482,25.2748,232.20942,30.986448,-69560.544,y,,x,,
2363435.025,34,453.042,270.997,932.532,453.048,271.003,932.567,446,461,267,277,905,966,3277,61,107,7.0427,4.7661,89.8171,6.2551,3.9701,86.1929,531.1009,0.6822,10.3179,49.9614,0.1585,58.5367,45.5819,20.2095,46.1336,232.70764,34.608457,-66937.54,n,,,,
2363435.034,51,467.173,161.353,929.022,467.019,161.28,929.14,461,476,155,168,909,951,3703,42,140,7.279,5.7473,-88.6007,6.4591,5.1879,89.9308,684.7029,0.724,13.4988,89.833,0.1502,74.8968,29.9167,19.6785,30.2012,232.47478,32.779735,-69460.689,n,,,,
2363435.036,53,467.947,56.455,932.092,467.903,56.478,932.165,465,472,53,61,914,950,1081,36,45,4.4088,3.1557,31.9885,4.0632,2.8205,31.4855,188.0949,0.5735,8.4085,180.1042,0.1519,37.6506,27.6446,18.8168,25.909,232.46006,31.033033,-67233.621,n,,,,
2363435.044,66,47.703,399.462,928.289,47.686,399.42,928.454,43,55,396,404,910,953,1856,43,73,6.0544,3.7058,62.1105,6.1325,3.3268,64.2511,316.6644,0.7179,14.7272,56.9714,0.1778,41.3314,27.2926,20.2036,24.4286,239.46368,36.748734,-69965.59,n,,,,
2363435.045,67,496.016,408.342,943.184,495.931,408.441,943.39,489,506,403,417,910,965,4278,55,170,7.442,7.1478,-23.6882,7.0467,6.2585,-43.4114,796.2899,0.8478,39.0986,306.9793,0.1789,68.056,42.6873,22.409,22.4748,231.99292,36.899084,-58971.061,n,,,,
2363435.048,70,10.565,196.216,931.627,10.208,196.216,931.395,3,18,190,202,916,949,1833,33,122,7.5599,4.8413,65.1431,6.4992,4.3065,65.9273,441.2216,0.9784,17.3638,81.1948,0.1713,60.1732,25.5643,22.6666,25.1592,240.08832,33.361996,-67800.685,n,,,,
2363435.049,71,444.141,162.564,933.338,444.111,162.512,933.798,438,453,158,168,913,951,2517,38,119,7.9387,4.4163,-74.6455,7.2093,3.9052,-73.038,533.3308,0.8854,43.3307,290.0695,0.1675,63.451,25.6475,15.1098,11.9449,232.85659,32.80026,-66031.578,m,,,,
2363435.086,132,339.579,391.56,944.319,339.525,391.554,944.53,337,344,387,396,929,958,822,29,46,4.4127,2.9143,-9.5521,4.0249,2.8375,-8.2018,178.437,0.7917,9.8697,156.4684,0.1906,32.6459,22.5298,16.686,20.0245,234.59969,36.617646,-58131.867,n,,,,
2363435.094,153,146.972,362.36,980.589,146.956,362.301,980.728,144,150,358,369,965,998,616,33,39,5.2126,1.8361,-12.8844,4.81,1.9562,-11.3157,123.3334,0.7444,4.269,5.0599,0.1946,25.5351,27.4065,18.8026,27.2639,237.80919,36.130089,-31485.108,n,,,,
2440235.003,8,112.279,445.073,962.672,112.176,444.95,963.91,109,118,442,448,941,986,827,45,41,4.7822,2.9158,-78.4103,4.3816,2.6744,-76.8565,223.4009,0.8605,6.0953,106.6289,0.1933,40.1895,42.9343,35.3502,42.5271,246.38886,5.5075123,-43865.425,n,,,,
2440235.004,9,505.566,204.879,933.296,505.457,204.938,933.642,503,509,198,210,919,951,604,32,40,5.9194,2.1587,14.7071,4.9732,2.1026,16.5364,144.4025,0.7638,0.2163,350.6597,0.1985,29.6069,23.2847,20.411,32.0602,239.83417,1.5073086,-66146.33,n,,,,
2440235.032,44,508.49,351.553,999.808,508.697,351.428,1001.461,505,512,346,357,982,1020,1335,38,58,5.4792,3.1355,13.9895,4.6969,2.801,10.8898,431.8311,1.3369,18.0211,29.1388,0.2302,51.3379,30.8561,23.4553,27.3054,239.78017,3.9488148,-16223.403,n,edge,,,
2440235.172,323,136.116,152.576,1071.34,135.874,152.485,1070.669,131,142,146,159,1054,1090,2301,36,113,6.7979,4.6386,-21.5541,6.3484,4.4224,-21.1764,535.6228,1.015,31.9004,289.6602,0.2122,52.6222,23.6598,15.5687,16.0641,245.99389,0.63308904,34722.183,n,,,,
2443435.016,19,3.448,82.955,921.35,3.079,82.68,922.365,0,9,78,89,898,944,2335,46,81,5.7408,4.453,7.571,4.8436,4.2712,3.8735,539.4606,0.9347,17.6488,224.0705,0.1618,69.0114,28.6465,19.8219,28.2524,248.20715,31.469732,-74447.801,n,edge,,,
2443435.019,22,4.033,124.324,920.833,4.058,124.364,920.894,1,9,118,130,899,943,1695,44,68,6.3336,3.3194,-18.5695,5.79,2.8866,-15.4691,290.9812,0.7054,10.8752,157.959,0.1701,41.5505,34.7083,20.8824,23.5624,248.19084,32.164468,-75530.501,n,,,,
2443435.034,41,371.885,193.442,931.548,371.908,193.435,931.7,365,379,187,202,907,955,4145,48,147,7.8091,5.8459,-49.7338,7.1696,5.4773,-57.7555,676.2389,0.7806,32.9805,312.9337,0.1644,63.8779,33.0263,18.9814,19.1822,242.05999,33.315645,-67575.951,n,,,,
2443435.037,45,297.785,8.281,937.69,297.836,8.201,937.824,294,303,5,13,913,962,1838,49,58,4.4919,3.8067,-67.0121,4.0296,3.4038,-64.3966,331.9618,0.6829,0,115.9395,0.1677,46.1752,37.7566,24.7687,0,243.29453,30.228418,-63068.41,m,,,,
2443435.04,48,465.616,53.481,931.689,465.522,53.449,931.511,461,470,48,60,913,953,2013,40,73,5.542,3.9672,-22.7531,5.3341,3.4346,-23.2442,332.9367,0.7027,12.9765,354.8465,0.1552,47.8012,33.1815,24.6869,28.2564,240.49975,30.982551,-67715.21,n,,,,
2443435.073,91,198.001,39.153,969.949,197.843,39.112,970.185,192,204,35,45,947,995,2609,48,94,6.0993,4.9166,-74.9172,5.3747,4.4506,-79.4944,464.5315,0.7454,7.0759,273.0272,0.1651,55.0768,32.6033,14.8915,37.3257,244.96108,30.7436,-39246.422,n,,,,
2443435.088,110,243.627,288.335,985.222,243.731,288.315,985.439,240,252,283,294,963,1007,1402,44,63,5.1698,3.1129,42.1842,5.6115,2.9409,41.4589,233.2263,0.7705,8.0474,22.0781,0.1891,32.9425,29.3584,18.6369,28.9926,244.19627,34.896992,-28017.812,n,,,,
2840235.002,6,160.885,503.766,632.163,161.067,503.477,631.167,154,168,499,511,608,659,3192,51,118,7.2088,5.2281,57.4095,6.5399,4.4581,50.4995,1049.4908,1.0231,36.1209,41.5916,0.2278,81.5564,35.4732,24.4592,27.2033,285.57409,6.4829568,-288805.03,y,,x,out of alfalfa range,not unified
2840235.376,750,241.555,223.674,1195.457,241.548,222.853,1191.242,237,247,218,229,1177,1218,1644,41,84,5.5928,4.7655,-5.0905,5.5428,3.9272,-3.0373,1287.4686,3.0573,12.8691,331.5664,0.3818,83.1729,34.3816,23.5322,35.35,284.23274,1.8058866,123479.03,m,,,,
2840235.381,758,192.984,393.878,1197.444,192.85,394.001,1196.316,185,201,388,399,1181,1218,1440,37,79,7.2176,3.6144,66.1699,6.2636,3.2012,67.6688,622.502,1.3542,0,244.243,0.3286,49.9208,26.1319,18.1776,0,285.04437,4.6583561,127213.6,n,,,,
3000235.003,3,213.939,341.788,563.912,213.955,341.823,564.205,210,219,338,348,553,578,726,25,55,5.4517,3.0489,33.3394,5.0367,2.8705,34.3037,215.5422,0.9373,10.9987,200.0677,0.2036,39.2925,19.0455,14.8024,18.2184,300.69266,3.7887193,-338097.74,n,,,,
3000235.004,5,357.842,308.005,598.729,357.873,308.01,598.681,352,366,305,312,575,617,1504,42,66,7.6198,3.0258,-86.2988,6.9087,2.6679,-82.3168,367.5734,0.9384,14.3672,82.4394,0.1985,47.7457,34.0396,22.5161,26.7834,298.29402,3.225169,-312718.8,n,,,,
3000235.012,14,268.935,246.002,611.473,268.836,245.939,611.218,265,273,242,250,597,629,973,32,48,4.08,3.5484,50.6051,3.6527,3.1642,48.3777,307.0986,0.8564,0,70.9054,0.1988,49.5118,24.3367,16.0132,0,299.77798,2.190658,-303490.47,n,,,,
3000235.014,16,470.731,144.275,663.539,470.851,144.407,662.966,468,475,139,149,651,679,763,28,49,4.5575,2.9518,-34.8169,4.0319,2.5807,-32.403,248.334,0.9045,9.9473,147.1186,0.2117,42.4579,24.2317,14.6369,22.392,296.41104,0.49844435,-265397.62,n,,,,
3000235.016,18,449.991,132.17,706.246,449.983,132.17,706.475,445,456,129,136,692,720,1101,28,63,5.7294,3.4735,89.203,5.0466,2.9978,86.9614,427.529,1.1439,23.5968,264.1701,0.2104,61.2265,21.5876,15.9531,17.2375,296.75885,0.29450161,-233369.49,n,,,,
3000235.018,22,29.898,321.49,718.414,29.999,321.586,718.324,23,37,317,328,703,738,1287,35,84,6.825,4.1076,72.6899,6.2736,3.4257,70.1459,386.4561,0.9172,12.4026,259.281,0.1991,54.1153,26.0702,15.76,25.8085,303.75859,3.451439,-224647.13,n,,,,
3000235.039,45,135.11,298.409,994.978,135.161,298.417,995.855,131,140,290,307,977,1013,2122,36,100,7.7948,4.1073,-5.5285,6.4398,3.5329,-10.1133,984.1373,1.34,0,171.6527,0.2432,87.8431,28.7305,20.3065,0,302.0059,3.065296,-20349.876,n,,,,
3000235.053,59,507.405,327.073,998.973,507.316,327.064,998.634,504,511,323,331,985,1012,603,27,37,4.0424,2.7482,-44.066,3.785,2.4386,-44.3636,213.6786,0.932,11.2784,121.7405,0.2559,34.0004,22.614,14.9271,18.9221,295.8033,3.5427415,-18304.613,n,,,,
3000235.28,433,137.942,484.107,1121.964,138.348,483.868,1122.126,133,144,477,491,1104,1140,2591,36,118,7.5389,5.0222,32.9862,6.3224,4.2608,29.8991,1992.476,2.3239,0,157.4916,0.2455,159.4172,26.4552,17.6377,0,301.95278,6.1561514,72601.065,y,,,,
3000235.347,520,210.596,228.776,1122.049,210.665,228.822,1122.731,205,216,222,236,1103,1143,2475,40,114,7.0804,5.2255,-28.1603,5.8728,4.3768,-29.9858,1545.185,1.5919,123.4448,146.2042,0.2825,109.9298,28.3892,18.026,11.1573,300.7475,1.9053702,73046.047,n,,,,
3000235.348,523,104.667,422.207,1115.326,104.715,422.148,1115.062,100,110,419,426,1103,1130,1003,27,52,5.4181,3.0507,67.4979,4.8,2.6741,65.8127,540.3925,1.2481,19.0083,62.2042,0.2565,66.5296,23.1837,18.9128,22.571,302.51333,5.1274702,67400.924,n,,,,
3000235.353,534,49.623,87.917,1144.892,49.801,87.991,1144.645,43,58,82,96,1124,1171,4093,47,152,7.6408,6.3932,74.6606,6.7767,5.3775,82.4931,2768.7975,1.7327,0,83.1301,0.2809,154.0456,31.9196,20.5092,0,303.42857,-0.44181614,89177.882,n,,,,
3000235.356,544,182.499,107.857,1174.98,182.087,107.961,1173.426,176,189,104,114,1159,1194,1764,35,84,6.1882,4.3496,72.6267,5.5135,3.7182,70.4764,1068.0773,1.6917,0,250.0041,0.3108,81.831,23.319,16.0103,0,301.22378,-0.10899091,110363.92,n,,,,
3000235.36,552,244.829,170.257,1166.409,245.146,170.417,1163.226,237,252,165,176,1134,1199,2814,65,102,7.1681,5.2673,64.4661,5.5576,4.1175,66.7277,1637.5069,1.6771,37.9091,137.7021,0.2967,104.0365,55.5633,49.6184,52.597,300.1728,0.9319459,102855.76,n,,,,
3000235.361,554,47.381,163.657,1156.188,47.358,163.706,1154.858,43,52,159,168,1128,1188,1763,60,55,5.3383,3.4487,46.667,4.1591,3.0343,62.2746,1051.9506,1.4033,9.6969,34.1946,0.294,85.2191,52.4382,42.5474,53.7304,303.46928,0.82009909,96695.508,n,,,,
3000235.362,557,418.313,82.618,1153.845,418.469,82.473,1153.214,415,424,78,88,1143,1166,884,23,63,5.2587,3.4278,36.5813,4.7229,2.957,35.486,1192.5861,2.8098,73.6311,235.7462,0.7413,54.1121,20.4307,16.7424,17.2661,297.28409,-0.53378287,95485.203,m,,,,
3003435.002,2,433.992,333.295,718.288,434.375,333.284,718.444,427,441,329,342,701,734,2362,33,124,6.8976,5.9424,-82.4907,6.5367,5.0871,-84.9975,701.6332,1.0329,26.4236,94.6228,0.2039,70.7969,27.8598,19.2092,23.9919,297.01899,35.646478,-224558.46,n,,,,
3003435.003,3,421.36,355.445,735.144,421.424,355.417,734.521,418,425,351,361,717,751,1224,34,58,5.0923,3.5349,1.4501,4.6431,3.0644,1.7648,372.8769,1.2608,16.4993,56.3065,0.2033,52.4253,30.3427,17.806,26.5516,297.23483,36.015349,-212723.92,n,,,,
3003435.011,12,308.966,37.773,850.333,309.081,38.043,852.635,305,313,32,44,829,872,1426,43,59,6.6713,2.7136,-22.9879,6.2125,2.358,-24.3047,743.0621,1.2798,6.3204,325.242,0.2603,75.5825,32.8258,18.938,40.6011,299.10723,30.725771,-125777.44,n,,,,
3080235.003,3,176.152,162.503,678.362,176.072,162.534,677.625,172,181,158,167,651,708,1800,57,54,5.1348,3.2702,46.6539,4.4213,2.9058,44.5966,430.792,0.85,8.8163,37.7452,0.1997,50.8333,46.2478,33.588,44.4147,309.32406,0.80056398,-254606.59,m,,,,
3080235.005,5,506.958,322.1,715.61,506.907,322.21,715.785,503,512,319,326,702,731,860,29,48,4.8035,3.4328,-78.4626,4.4681,2.9021,-87.0886,227.8009,0.8589,12.6364,279.4436,0.1983,39.1815,20.4133,16.4378,18.142,303.81013,3.4618358,-226516.29,n,,,,
3080235.009,9,253.43,482.409,987.001,253.55,482.53,988.684,248,260,477,490,952,1013,2628,61,96,6.6131,4.8284,-47.4175,5.3565,4.285,-52.0307,681.6073,1.0479,4.9564,333.9275,0.2216,59.9975,52.5705,43.5181,59.3501,308.03276,6.1338395,-25628.492,n,,,,
3080235.016,16,319.987,308.423,993.845,320.009,308.415,994.609,316,325,304,314,980,1008,1143,28,67,5.0179,4.1035,-12.8978,4.571,3.5742,-10.4263,487.0227,1.0203,0,69.8073,0.2238,64.3543,22.1516,16.5153,0,306.9251,3.231916,-21267.197,n,,,,
3080235.021,21,223.121,489.618,998.717,223.061,489.587,999.464,218,228,487,493,984,1012,651,28,43,4.8081,2.8081,73.5183,4.1576,2.4237,75.3022,228.3685,0.8631,9.6079,63.5534,0.2215,40.4074,21.3279,15.5999,20.8433,308.54091,6.2514663,-17693.116,n,,,,
3080235.254,434,114.46,308.354,1095.791,114.557,308.28,1095.481,111,120,301,317,1077,1117,2393,40,105,7.5231,4.5311,0.2017,6.2915,3.8316,0.4154,932.5491,1.114,14.3641,223.4406,0.2195,86.8508,31.1296,22.5132,35.3303,310.34931,3.229681,52986.798,n,,,,
3080235.255,435,3.893,145.199,1115.521,3.814,145.211,1115.883,0,10,141,152,1098,1136,1430,38,64,6.0861,3.2766,36.3801,5.4544,2.8381,40.0558,623.2099,1.1993,13.6608,47.9266,0.2269,72.636,27.4744,17.2166,27.7791,312.19504,0.51184479,68004.943,n,,,,
3080235.267,455,505.575,355.04,1095.853,505.465,354.961,1097.658,501,511,351,359,1072,1116,1365,44,54,5.9368,2.8424,-53.9438,5.0025,2.5139,-55.4137,566.2275,1.1813,0,308.8329,0.2132,71.8717,28.1285,16.6947,0,303.83417,4.0076975,54589.436,n,,,,
3080235.268,456,156.944,158.689,1145.166,156.819,158.597,1144.857,150,166,155,164,1122,1167,2439,45,98,7.6262,4.0651,-82.8265,6.7559,3.4812,-81.0543,972.3559,1.3495,7.1119,294.7811,0.216,91.1414,32.4492,22.1155,39.424,309.64495,0.73494695,89333.707,n,,,,
3080235.284,477,19.568,236.582,1156.955,19.275,236.699,1156.644,14,26,233,242,1138,1178,1706,40,70,6.4211,3.5134,61.3315,5.7859,2.9545,62.3452,609.1408,1.0322,27.4056,69.7188,0.2096,70.3721,28.1114,16.4235,21.0723,311.93735,2.0366542,98010.134,n,,,,
3080235.287,483,32.712,340.989,1117.717,32.721,341.026,1116.716,27,39,336,348,1100,1139,2667,39,110,7.0756,4.8546,49.0921,6.0041,4.0231,48.1355,1309.2046,1.6647,76.9772,221.4269,0.203,124.9047,26.4069,14.7003,15.6158,311.71325,3.7754459,68618.195,y,,,,
3080235.288,485,274.864,125.473,1133.594,274.887,125.375,1133.408,271,279,123,130,1115,1151,922,36,42,4.0984,2.9523,-72.8558,3.5058,2.7294,-62.6768,330.7734,0.9342,18.7486,141.8628,0.24,45.3863,29.3537,18.0032,20.5765,307.67713,0.18125182,80905.502,n,,,,
3080235.289,486,332.785,226.017,1134.364,332.846,226.016,1134.472,330,337,222,231,1117,1152,993,35,46,4.3847,3.3765,6.8743,3.6723,3.0296,15.7024,381.4441,0.9558,19.7636,235.7277,0.2198,55.0604,28.1028,19.3631,20.0739,306.71115,1.8586059,81689.155,n,,,,
3080235.29,487,424.269,266.007,1120.511,424.358,265.898,1122.047,420,430,261,273,1093,1147,2746,54,84,5.873,4.6189,-26.3085,4.7891,3.8944,-30.6004,1108.3983,1.1805,0,286.9648,0.2286,92.528,45.2759,29.617,0,305.18596,2.523299,72542.971,m,,,,
3080235.298,498,440.992,114.367,1160.49,441.019,114.434,1160.615,434,447,112,118,1146,1172,893,26,60,6.7831,2.935,-89.381,5.8532,2.6252,-87.1789,398.5886,1.1373,25.2635,104.4427,0.2382,56.0066,18.2443,14.9468,16.3486,304.90826,-0.0011077263,100933.47,n,,,,
3080235.301,502,413.579,351.281,1129.639,413.506,351.399,1129.624,405,422,343,358,1112,1149,2818,37,145,7.6211,6.4064,-81.6667,6.8434,5.689,-76.5983,1048.4886,1.0777,0,294.356,0.2267,87.1277,25.97,14.9458,0,305.36682,3.9483208,78119.989,n,,,,
3080235.303,504,445.123,263.454,1128.243,445.154,263.531,1128.389,439,450,260,267,1108,1153,798,45,41,5.8342,2.4497,67.4064,4.7029,2.309,67.0482,307.3831,1.0786,0,62.2037,0.2305,47.2011,28.6841,16.8493,0,304.83934,2.4838468,77210.88,n,,,,
3080235.306,510,224.949,193.755,1143.849,224.857,193.662,1143.276,218,233,188,202,1109,1175,4497,66,142,7.0757,6.888,-29.3044,6.2368,5.7108,-54.3691,1710.6746,1.1316,10.6205,165.3676,0.2222,114.7832,44.4622,30.9038,57.0994,308.51098,1.3193626,88169.973,n,,,,
3080235.307,511,212.632,207.504,1130.761,212.769,207.419,1130.458,207,219,203,214,1109,1158,3044,49,97,6.4034,4.8478,56.2043,5.4518,4.2648,65.438,1100.7144,1.1627,13.0991,28.9259,0.2291,87.0749,38.4366,30.6647,39.4367,308.71244,1.5486593,78734.29,n,,,,
3080235.309,513,93.599,268.184,1127.207,93.588,268.33,1126.529,90,99,266,272,1113,1143,711,30,40,4.4803,2.9114,73.717,3.8356,2.5686,71.2768,279.2861,1.0474,19.7456,264.8564,0.2093,50.0321,25.1318,14.8788,15.1258,310.6988,2.5638327,75842.053,n,,,,
3080235.316,520,159.356,222.004,1163.15,159.287,221.863,1162.255,155,165,218,228,1145,1182,1578,37,72,5.1991,4.3114,-45.6987,4.4725,3.7959,-38.2782,591.9149,1.2304,31.1963,144.4618,0.2169,68.6849,29.7652,19.5261,20.4229,309.60381,1.7893871,102140.47,n,,,,
3083435.357,616,156.733,40.02,1081.468,156.778,40.04,1079.889,152,162,37,45,1066,1099,1242,33,59,5.1226,3.6977,-77.2249,4.4515,3.1859,-71.6722,913.6881,1.7869,28.8174,238.2998,0.3266,79.39,25.1401,15.4095,24.7181,309.64562,30.75906,41509.552,m,,,,
3083435.398,679,368.497,6.932,1087.888,368.559,6.983,1085.628,362,375,4,11,1072,1105,1387,33,68,6.3649,3.4184,-85.0066,5.7284,2.6552,-85.2447,1232.3088,2.2837,39.2838,275.0757,0.2979,111.0728,23.7707,15.8083,23.0174,306.11593,30.208102,45733.958,n,,,,
3083435.399,680,506.331,375.624,1093.192,506.198,375.582,1091.484,502,511,373,380,1075,1113,1257,38,49,4.7332,3.2412,82.8713,4.3748,2.797,81.7225,630.3598,1.2064,34.5424,83.4783,0.2662,66.7795,30.1374,19.6438,20.0012,303.82195,36.351439,50044.862,n,,,,
3160235.025,33,2.064,147.723,993.268,1.732,147.797,993.467,0,6,142,154,980,1008,840,28,58,6.1391,3.0482,-3.2668,4.8058,2.8864,-1.9372,784.2503,3.2436,0,355.997,0.2943,91.9461,20.5384,16.3739,0,320.22975,0.55495709,-22108.144,n,edge,,,
3160235.036,46,314.234,252.556,996.618,314.28,252.508,997.37,309,320,250,257,976,1017,1472,41,54,5.0934,3.4178,-82.4851,4.5439,2.9957,-84.7345,603.2145,0.9864,22.6654,297.2706,0.24,65.5176,31.0546,17.6544,24.3386,315.0206,2.3001391,-19235.242,n,,,,
3160235.196,312,94.308,322.808,1070.667,94.296,322.758,1070.359,91,98,320,328,1056,1086,756,30,40,4.3688,2.8439,-37.2185,3.6802,2.4686,-27.9284,293.9483,0.9593,27.3671,339.2231,0.2183,48.9659,24.5647,16.6233,13.9249,318.687,3.4709719,34494.092,n,,,,
3160235.206,325,237.772,386.68,1068.31,237.729,386.663,1067.58,231,245,383,391,1049,1087,1673,38,81,6.4981,3.6916,89.3482,5.6215,3.2174,83.6313,680.5963,1.3346,6.9693,266.5422,0.2695,61.743,27.6208,15.1579,33.9154,316.29646,4.5360649,32448.191,n,,,,
3160235.214,338,102.024,170.704,1068.597,102.106,170.783,1068.277,99,106,167,176,1049,1087,1075,38,49,4.0588,3.6303,-15.4071,3.3265,3.1169,-4.0178,465.1462,1.286,12.9861,167.8024,0.2325,61.0143,29.7008,20.673,29.4678,318.55684,0.93805683,32961.006,m,,,,
3160235.223,353,481.153,501.489,1069.938,480.964,501.528,1068.624,478,485,496,508,1052,1088,1414,36,66,5.9185,3.4864,6.5654,5.0729,3.1027,6.4137,523.0879,1.0754,8.2347,356.4188,0.2666,52.1805,27.4206,16.5109,28.4157,312.24253,6.4504843,33216.696,n,,,,
